Historic Coal Production Data: 2012
based on the U.S. Energy Information Administration and the U.S. Mine Safety and Health Administration

Year	MSHA ID	Mine Name	Mine State	Mine County	Mine Status	Mine Type	Company Type	Operation Type	Operating Company	Operating Company Address	Union Code	Production (short tons)	Average Employees	Labor Hours
2012	3608672	Marquise Strips	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Mine only	Marquise Mining Corporation	"P.O. Box 338, Blairsville, PA 15717"	-	"25,596"	11	"23,605"
2012	3608746	Quecreek #1 Mine	Pennsylvania (Bituminous)	Somerset	Active	Underground	Operating Subsidiary	Mine only	"Roxcoal, Inc."	"P.O. Box 260, Friedens, PA 15541"	-	"333,986"	111	"261,189"
2012	3609131	Sherpa Mining	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Mine only	"Sherpa Mining Contractors, Inc"	"337 Benny Road, Hooversville, PA 15936"	-	"101,533"	22	"51,008"
2012	3609199	3125	Pennsylvania (Bituminous)	Somerset	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Black Hawk Mining In	"221 Creek Road, Rural Valley, PA 16249"	-	"8,194"	3	"3,660"
2012	3609201	3130	Pennsylvania (Bituminous)	Somerset	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Black Hawk Mining In	"221 Creek Road, Rural Valley, PA 16249"	-	"6,585"	3	"2,820"
2012	3609260	Roytown Deep Mine	Pennsylvania (Bituminous)	Somerset	Active	Underground	Operating Subsidiary	Mine only	"Roxcoal, Inc."	"P.O. Box 149, Friedens, PA 15541"	-	"227,073"	86	"189,893"
2012	3609371	Mine 78	Pennsylvania (Bituminous)	Somerset	Active	Underground	Indepedent Producer Operator	Mine only	Rosebud Mining Company	"301 Market Street, Kittanning, PA 16201"	-	"714,448"	81	"197,662"
2012	3609525	Mine 78 Preparation Plant	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Preparation Plant	Rosebud Mining Company	"301 Market Street, Kittanning, PA 16201"	-	0	4	"6,791"
2012	3609525	Mine 78 Preparation Plant	Pennsylvania (Bituminous)	Somerset	Active	Underground	Indepedent Producer Operator	Preparation Plant	Rosebud Mining Company	"301 Market Street, Kittanning, PA 16201"	-	0	22	"33,154"
2012	3609549	Kimberly Run	Pennsylvania (Bituminous)	Somerset	Active	Underground	Contractor	Mine only	"Roxcoal, Inc."	"P.O. Box 149, Friedens, PA 15541"	-	"769,923"	196	"432,561"
2012	3609666	Horning Deep Mine	Pennsylvania (Bituminous)	Somerset	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	"Roxcoal, Inc."	"P.O. Box 149, Friedens, PA 15541"	-	"46,425"	32	"69,028"
2012	3609881	Greathouse	Pennsylvania (Bituminous)	Somerset	Active	Surface	Operating Subsidiary	Mine only	"Coal Loaders, Inc."	"210 East Main Street, Ligonier, PA 15658"	-	"49,773"	6	"15,660"
2012	3609888	Wilson Creek Surface Mines	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Mine only	Wilson Creek Energy Llc	"334 Budfield Street, Johnstown, PA 15904"	-	"79,204"	26	"38,076"
2012	3609939	Brubaker Mine	Pennsylvania (Bituminous)	Somerset	Active	Underground	Indepedent Producer Operator	Mine only	"Lct Energy, Lp"	"938 Mt. Airy Drive, Johnstown, PA 15904"	-	"163,070"	40	"91,423"
2012	3609956	3139	Pennsylvania (Bituminous)	Somerset	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	E E & S Auger Mining Inc	"687 Ambrose Road, Home, PA 15747"	-	"2,523"	3	332
2012	3608567	Scrubgrass Fuel Handling Facil	Pennsylvania (Bituminous)	Venango	Active	Surface	Operating Subsidiary	Preparation Plant	Scrubgrass Generating Company	"2151 Lisbon Road, Kennerdell, PA 16374"	-	0	12	"20,460"
2012	3609205	3147	Pennsylvania (Bituminous)	Venango	Active	Surface	Indepedent Producer Operator	Mine only	Black Hawk Mining Inc	"221 Creek Road, Rural Valley, PA 16249"	-	780	3	600
2012	3609819	K & A Strips	Pennsylvania (Bituminous)	Venango	Active	Surface	Indepedent Producer Operator	Mine only	K & A Mining	"389 Irishtown Road, Grove City, PA 16127"	-	"57,526"	5	"9,120"
2012	3607416	Enlow Fork Mine	Pennsylvania (Bituminous)	Washington	Active	Underground	Operating Subsidiary	Mine only	Consol Pennsylvania Coal Compa	"2041 Pleasant Grove Road, Claysville, PA 15323"	-	"9,459,485"	714	"1,752,204"
2012	3609226	Neiswonger Mines	Pennsylvania (Bituminous)	Washington	Active	Surface	Indepedent Producer Operator	Mine only	Neiswonger Construction Inc.	"17592 Rt 322, Strattanville, PA 16258"	-	"249,692"	35	"66,237"
2012	3609597	Washington County Strips	Pennsylvania (Bituminous)	Washington	Active	Surface	Indepedent Producer Operator	Mine only	Amerikohl Mining Inc	"1384 State Route 711, Stahlstown, PA 15687"	-	"248,457"	14	"33,840"
2012	3609879	Lounder Mine	Pennsylvania (Bituminous)	Washington	Active	Surface	Indepedent Producer Operator	Mine only	"Mulligan Mining, Inc."	"P.O. Box 24, Burgettstown, PA 15021"	-	"120,082"	20	"25,420"
2012	3605104	Mc Broom	Pennsylvania (Bituminous)	Westmoreland	Active	Surface	Indepedent Producer Operator	Mine only	V P Smith Co Inc	"257 Derry Lane, Blairsville, PA 15717"	-	"1,828"	2	"1,938"
2012	3606753	Coal Loaders-Derry Tipple	Pennsylvania (Bituminous)	Westmoreland	Active	Surface	Operating Subsidiary	Mine only	Coal Loaders Incorporate	"P.O. Box 556, Ligonier, PA 15658"	-	"75,831"	16	"38,993"
2012	3608262	Westmoreland County Strips	Pennsylvania (Bituminous)	Westmoreland	Active	Surface	Indepedent Producer Operator	Mine only	Amerikohl Mining Inc	"1384 State Rte 711, Stahlstown, PA 15687"	-	"53,199"	10	"17,415"
2012	3608517	"Adc, Inc Pit 008"	Pennsylvania (Bituminous)	Westmoreland	Active	Surface	Indepedent Producer Operator	Mine only	Gary Gioia Coal Co.	"319 Karen Dr, Elizabeth, PA 15037"	-	"16,527"	3	"4,080"
2012	3609057	Shearer Mine	Pennsylvania (Bituminous)	Westmoreland	Active	Surface	Indepedent Producer Operator	Mine only	Albert F. Stiffler	"141 Locust Road, Normalville, PA 15469"	-	"14,985"	6	"9,869"
2012	3609175	Kellar #1	Pennsylvania (Bituminous)	Westmoreland	Active	Surface	Indepedent Producer Operator	Mine only	Kellar Augering Inc	"11976 Route 954 Highway North, Creekside, PA 15732"	-	"8,173"	3	"1,966"
2012	3609275	Bertovich Surface Mine	Pennsylvania (Bituminous)	Westmoreland	Active	Surface	Indepedent Producer Operator	Mine only	David L Patterson Jr	"18 Short Cut Road, Smithfield, PA 15478"	-	"15,753"	2	"2,565"
2012	3609337	Marco Gfcc Project	Pennsylvania (Bituminous)	Westmoreland	Active	Surface	Indepedent Producer Operator	Mine only	Bedrock Mines Lp	"111 Freeport Road, Pittsburgh, PA 15215"	-	"24,069"	6	"11,137"
2012	4002467	Baldwin Plant	Tennessee	Anderson	Active	Surface	Indepedent Producer Operator	Preparation Plant	Premium Coal Company Inc	"650 Airbase Lane, Briceville, TN 37710"	-	0	1	"1,449"
2012	4002467	Baldwin Plant	Tennessee	Anderson	Active	Underground	Indepedent Producer Operator	Preparation Plant	Premium Coal Company Inc	"650 Airbase Lane, Briceville, TN 37710"	-	0	4	"4,349"
2012	4003275	Tn Mine 3	Tennessee	Anderson	Active	Surface	Indepedent Producer Operator	Mine only	Premium Coal Company Inc	"650 Airbase Lane, Briceville, TN 37710"	-	"17,483"	18	"13,459"
2012	4003376	Premium Coal Highwall Miner	Tennessee	Anderson	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	"Premium Coal Company, Inc."	"P.O. Box 838, Middlesboro, KY 40965"	-	"5,369"	8	"5,897"
2012	4001680	Mountainside Shipping & Proces	Tennessee	Campbell	Active	Surface	Indepedent Producer Operator	Preparation Plant	Mountainside Coal Company Inc	"7692 So. Hwy 25w, Williamsburg, KY 40769"	-	0	8	"17,980"
2012	4002750	Rex Mine No.1	Tennessee	Campbell	Active	Underground	Indepedent Producer Operator	Mine only	"Tiacme, Llc"	"1340 South Laurel Road, Ste 20, London, KY 40744"	-	"3,958"	8	"16,835"
2012	4003143	S & H # 10	Tennessee	Campbell	Active	Underground	Indepedent Producer Operator	Mine only	"S & H Mining, Inc."	"650 Airbase Lane, Briceville, TN 37710"	-	"67,878"	41	"56,746"
2012	4003318	Area #2	Tennessee	Campbell	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	"Triple H Coal, Llc"	"100 Memorial Drive, Jacksboro, TN 37757"	-	"2,603"	10	"14,898"
2012	4003337	Westbourne Lane Mine	Tennessee	Campbell	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Alden Resources Llc	"332 W. Cumberland Gap Parkway,, Corbin, KY 40701"	-	"12,910"	18	"6,529"
2012	4003338	White Oak Job	Tennessee	Campbell	Active	Surface	Indepedent Producer Operator	Mine only	Mountainside Coal Inc	"7692 S. Hwy 25w, Williamsburg, KY 40769"	-	"141,464"	45	"110,884"
2012	4003392	Davis Creek Strip	Tennessee	Campbell	Active	Surface	Indepedent Producer Operator	Mine only	"Tackett Creek Mining, Inc."	"111 Mill Creek Road, Pathfork, KY 40863"	-	"71,352"	17	"42,376"
2012	4001038	Kopper Glo Preparation Plant	Tennessee	Claiborne	Active	Surface	Indepedent Producer Operator	Preparation Plant	Kopper Glo Fuel Inc	"P.O. Box 203, Clairfield, TN 37715"	-	0	7	"15,760"
2012	4001038	Kopper Glo Preparation Plant	Tennessee	Claiborne	Active	Underground	Indepedent Producer Operator	Preparation Plant	Kopper Glo Fuel Inc	"P.O. Box 203, Clairfield, TN 37715"	-	0	13	"30,594"
2012	4003177	Valley Mine #1	Tennessee	Claiborne	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	"Rebco Coal, Inc."	"4427 Hwy 190, Pineville, KY 40977"	-	"9,872"	19	"39,560"
2012	4003273	Watson Branch	Tennessee	Claiborne	Active	Underground	Indepedent Producer Operator	Mine only	"Solid Fuel, Inc."	"P.O. Box 276, Middlesboro, KY 40965"	-	"26,891"	16	"23,170"
2012	4003353	Hwm #1	Tennessee	Claiborne	Active	Surface	Indepedent Producer Operator	Mine only	"Kopper Glo Mining, Llc"	"P.O. Box 203, Clairfield, TN 37715"	-	"41,713"	5	"8,344"
2012	4003365	Double Mountain Mine	Tennessee	Claiborne	Active	Underground	Indepedent Producer Operator	Mine only	"Kopper Glo Mining, Llc"	"P.O. Box 203, Clairfield, TN 37715"	-	"464,311"	74	"179,809"
2012	4003366	Strip #1	Tennessee	Claiborne	Active	Surface	Indepedent Producer Operator	Mine only	"Kopper Glo Mining, Llc"	"P.O. Box 203, Clairfield, TN 37715"	-	"190,068"	31	"80,295"
2012	4003422	Stimulas 1	Tennessee	Claiborne	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	C & L Highwall Mining	"P.O. Box 97, Middlesboro, KY 40965"	-	"34,375"	16	"13,517"
2012	4001248	Smokey Preparation Plant	Tennessee	Scott	Active	Surface	Indepedent Producer Operator	Preparation Plant	Pioneer Processing Llc	"650 Airbase Lane, Briceville, TN 37710"	-	0	4	"7,454"
2012	4102840	San Miguel Lignite Mine	Texas	Atascosa	Active	Surface	Contractor	Mine only	"Kiewit Mining Group, Inc."	"P.O. Box 399, Jourdanton, TX 78026"	-	"3,308,314"	236	"592,368"
2012	4101192	Big Brown Strip	Texas	Freestone	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Company Llc	"P.O. Box 948, Fairfield, TX 75840"		"3,005,616"	236	"507,950"
2012	4103101	South Hallsville No 1 Mine	Texas	Harrison	Active	Surface	Operating Subsidiary	Mine only	The Sabine Mining Company	"6501 Farm Road 968 West, Hallsville, TX 75650"	-	"4,252,226"	312	"670,501"
2012	4102776	Sulphur Springs Strip	Texas	Hopkins	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Company Llc	"P.O. Box 1636, Mt. Pleasant, TX 75456"		"863,143"	139	"277,637"
2012	4104085	Three Oaks	Texas	Lee	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Company Llc	"7207 W Fm 696, Elgin, TX 78621"		"7,760,301"	282	"601,670"
2012	4103164	Jewett Mine	Texas	Leon	Active	Surface	Operating Subsidiary	Mine and Preparation Plant	Texas Westmoreland Coal Co.	"P.O. Box 915, Jewett, TX 75846"	-	"4,227,779"	392	"815,021"
2012	4104586	Kosse Strip	Texas	Limestone	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Company Llc	"4731 East Hwy 7, Kosse, TX 76653"		"8,236,336"	327	"722,720"
2012	4102632	Beckville Strip	Texas	Panola	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Company Llc	"P.O. Box 1359, Tatum, TX 75691"		"4,307,301"	361	"815,581"
2012	4103659	Tatum Strip Mine	Texas	Panola	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Company Llc	"P.O. Box 1359, Tatum, TX 75691"		"2,385,146"	109	"235,498"
2012	4103428	Calvert Mine	Texas	Robertson	Active	Surface	Operating Subsidiary	Mine only	Walnut Creek Mining Company	"P.O. Box H, Bremond, TX 76629"	-	"1,357,420"	104	"214,278"
2012	4103660	Oak Hill Strip	Texas	Rusk	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Company Llc	"P.O. Box 1359, Tatum, TX 75691"		"3,061,443"	247	"531,487"
2012	4103658	Winfield South Strip	Texas	Titus	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Co Llc	"P.O. Box 1636, Mt. Pleasant, TX 75455"		"1,413,200"	173	"385,705"
2012	4201444	Savage Coal Terminal	Utah	Carbon	Active	Underground	Indepedent Producer Operator	Preparation Plant	Savage Industries Inc	"P.O. Box 1001, Price, UT 84501"	-	0	25	"46,443"
2012	4201566	Skyline Mine #3	Utah	Carbon	Active	Underground	Operating Subsidiary	Mine only	Canyon Fuel Company Llc	"Hc 35 Box 380, Helper, UT 84526"	-	"1,894,468"	247	"514,850"
2012	4201864	Wildcat Loadout	Utah	Carbon	Active	Underground	Indepedent Producer Operator	Preparation Plant	"America West Services, Inc."	"3266 South 125 West, Price, UT 84501"	-	0	6	"10,043"
2012	4201890	Dugout Canyon Mine	Utah	Carbon	Active	Underground	Indepedent Producer Operator	Mine only	Canyon Fuel Company Llc	"P.O. Box 1029, Wellington, UT 84542"	-	"1,515,652"	126	"255,939"
2012	4202074	Horizon Mine	Utah	Carbon	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	Hidden Splendor Resources Inc	"3266 South 125 West, Price, UT 84501"	-	"210,096"	73	"124,628"
2012	4202093	Sunnyside Waste Coal Site	Utah	Carbon	Active	Surface	Operating Subsidiary	Preparation Plant	Sunnyside Cogeneration Associa	"P.O. Box 159, Sunnyside, UT 84539"	-	0	10	"19,391"
2012	4202233	West Ridge Mine	Utah	Carbon	Active	Underground	Operating Subsidiary	Mine only	West Ridge Resources	"P.O. Box 910, East Carbon, UT 84520"	-	"2,578,644"	259	"638,529"
2012	4202241	Lila Canyon	Utah	Carbon	Active	Underground	Indepedent Producer Operator	Mine only	"Utah American Energy, Inc."	"P.O. Box 910, East Carbon, UT 84520"	-	"304,453"	28	"71,482"
2012	4202398	Brc Wellington Llc	Utah	Carbon	Active	Underground	Operating Subsidiary	Preparation Plant	Bowie Refined Coal Llc	"P.O. Box 401, Wellington, UT 84542"	-	0	16	"23,960"
2012	4202455	Castle Valley Prep Plant	Utah	Carbon	Active	Underground	Indepedent Producer Operator	Preparation Plant	"Canyon Fuel Company, Llc"	"P.O. Box 1029, Wellington, UT 84542"	-	0	5	"7,195"
2012	4200121	Deer Creek Mine	Utah	Emery	Active	Underground	Operating Subsidiary	Mine only	Energy West Mining Company	"P.O. Box 310, Huntington, UT 84528"		"3,294,734"	319	"624,132"
2012	4202052	Cottonwood Coal Blending & Pre	Utah	Emery	Active	Underground	Operating Subsidiary	Preparation Plant	Energy West Mining Company	"P.O. Box 310, Huntington, UT 84528"	United Mine Workers of America	0	11	"21,371"
2012	4202335	Castle Valley Mine #4	Utah	Emery	Active	Underground	Indepedent Producer Operator	Mine only	Castle Valley Mining Llc	"P.O. Box 475, Huntington, UT 84528"	-	"997,288"	67	"143,731"
2012	4202395	Castle Valley Mines	Utah	Emery	Active	Underground	Indepedent Producer Operator	Preparation Plant	Castle Valley Mining Llc	"P.O. Box 475, Huntington, UT 84528"	-	0	26	"54,426"
2012	4202519	Coal Hollow Mine	Utah	Kane	Active	Surface	Indepedent Producer Operator	Mine only	Alton Coal Developme	"463 North 100 W Suite 1, Cedar City, UT 84721"	-	"570,138"	25	"67,753"
2012	4200089	Sufco	Utah	Sevier	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Canyon Fuel Company Llc	"597 South Sr24, Salina, UT 84654"	-	"5,650,446"	368	"725,459"
2012	1519557	#72 (Jones Fork)	Virginia	Buchanan	Active	Surface	Indepedent Producer Operator	Mine only	Alpha Highwall Minin	"P.O. Box 249, Stanville, KY 41659"	-	"110,286"	7	"24,640"
2012	4400649	Coronet Jewell Prep Plant #2	Virginia	Buchanan	Active	Surface	Operating Subsidiary	Preparation Plant	Jewell Smokeless Coal Corp	"P.O. Box 70, Vansant, VA 24656"	-	0	6	"14,986"
2012	4400649	Coronet Jewell Prep Plant #2	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Preparation Plant	Jewell Smokeless Coal Corp	"P.O. Box 70, Vansant, VA 24656"	-	0	44	"109,900"
2012	4401486	Meridian #2	Virginia	Buchanan	Active	Underground	Indepedent Producer Operator	Mine only	Calico Coal Inc	"48 College Drive, Bluefield, VA 24605"	-	"7,581"	7	"7,822"
2012	4403010	Clintwood Elkhorn Iii	Virginia	Buchanan	Active	Surface	Contractor	Preparation Plant	Clintwood Elkhorn Mining Compa	"Rt. 643, Hurley, VA 24620"	-	0	19	"45,412"
2012	4403010	Clintwood Elkhorn Iii	Virginia	Buchanan	Active	Underground	Contractor	Preparation Plant	Clintwood Elkhorn Mining Compa	"Rt. 643, Hurley, VA 24620"	-	0	20	"49,197"
2012	4403317	Apollo	Virginia	Buchanan	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	Banner Blue Coal Company	"P.O. Box 453, Vansant, VA 24656"	-	"13,847"	19	"12,801"
2012	4403658	No 2 Surface	Virginia	Buchanan	Active	Surface	Operating Subsidiary	Mine only	"Twin Star Mining, Inc."	"P.O. Box 469, Williamson, WV 25661"	-	"278,217"	60	"147,715"
2012	4404212	#7 Prep Plant	Virginia	Buchanan	Active	Surface	Operating Subsidiary	Preparation Plant	"Wellmore Coal Company, Llc"	"P.O. Box 458, Big Rock, VA 24603"	-	0	7	"19,687"
2012	4404212	#7 Prep Plant	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Preparation Plant	"Wellmore Coal Company, Llc"	"P.O. Box 458, Big Rock, VA 24603"	-	0	1	"2,187"
2012	4404856	Buchanan Mine #1	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Consolidation Coal Company	"P.O. Box 230, Mavisdale, VA 24627"	-	"3,506,216"	716	"1,402,401"
2012	4404982	Wellmore #8 Prep Plant	Virginia	Buchanan	Active	Surface	Operating Subsidiary	Preparation Plant	The Black Diamond Company	"P.O. Box 458, Big Rock, VA 24603"	-	0	8	"17,982"
2012	4404982	Wellmore #8 Prep Plant	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Preparation Plant	The Black Diamond Company	"P.O. Box 458, Big Rock, VA 24603"	-	0	31	"71,926"
2012	4406499	Dominion No 7	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Mine only	Dominion Coal Corporation	"P.O. Box 70, Vansant, VA 24656"	-	"204,502"	75	"177,137"
2012	4406685	Paw Paw Mine	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Mine only	Banner Blue Coal Company	"P.O. Box 458, Big Rock, VA 24603"	-	"208,781"	93	"233,958"
2012	4406718	Mine No. 26	Virginia	Buchanan	"Active, men working, not producing"	Underground	Operating Subsidiary	Mine only	Dominion Coal Corporation	"P.O. Box 70, Vansant, VA 24656"	-	"66,469"	24	"61,423"
2012	4406748	Mine No. 30	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Mine only	Dominion Coal Corporation	"15498 Riverside Drive, Oakwood, VA 24631"	-	"99,277"	54	"139,832"
2012	4406759	Mine No. 36	Virginia	Buchanan	"Active, men working, not producing"	Underground	Operating Subsidiary	Mine only	Dominion Coal Corporation	"P.O. Box 70, Vansant, VA 24656"	-	"219,077"	114	"306,423"
2012	4406836	Mine No. 1	Virginia	Buchanan	Active	Underground	Indepedent Producer Operator	Mine only	"Sanw, Inc"	"224 Birch Street, Raven, VA 24639"	-	"22,776"	14	"33,291"
2012	4406839	Mine No. 34	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Mine only	Dominion Coal Corporation	"P.O. Box 70, Vansant, VA 24656"	-	"53,519"	20	"50,345"
2012	4406868	No 6	Virginia	Buchanan	Active	Underground	Indepedent Producer Operator	Mine only	"A B & J Coal Company, Inc."	"P.O. Box 863, Grundy, VA 24614"	-	"62,539"	18	"44,763"
2012	4406876	Mine No. 3	Virginia	Buchanan	Active	Underground	Contractor	Mine only	"Sanw, Inc."	"224 Birch Street, Raven, VA 24639"	-	"57,229"	14	"36,864"
2012	4406907	Mine No. 1	Virginia	Buchanan	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	"N & N Mining, Llc"	"11912 Phelps 632 Road, Phelps, KY 41553"	-	"22,875"	18	"21,705"
2012	4406920	No. 2	Virginia	Buchanan	Active	Underground	Indepedent Producer Operator	Mine only	"Faith Resources, Inc."	"P.O. Box 709, Bradshaw, WV 24811"	-	"34,007"	20	"29,017"
