State	rank	HS6	Abbreviation	val2011	val2012	val2013	val2014	share11	share12	share13	share14	change
Puerto Rico	18	853620	AUTO CIRCUIT BREAKERS VOLTAGE NOT EXCEEDING 1	169.8	208.13	206.36	202.26	0.932	1.1136	1.0338	0.9952	-1.99
Puerto Rico	19	300420	ANTIBIOTICS NESOI, IN DOSAGE FORM	111.42	224.88	230.56	201.55	0.6115	1.2032	1.155	0.9917	-12.58
Puerto Rico	20	293711	SOMATOTROPIN, ITS DERIVATIVES & STRUCTUAL ANA	67.66	242.03	155.78	192.96	0.3714	1.295	0.7804	0.9495	23.86
Puerto Rico	21	901839	MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E	136.39	108.98	146.29	188.8	0.7486	0.5831	0.7329	0.929	29.06
Puerto Rico	22	293729	ADRENAL CORTICAL HORMONES AND DERIV NESOI	294.16	199.3	205.73	186.01	1.6146	1.0663	1.0307	0.9153	-9.59
Puerto Rico	23	300390	MEDICAMENTS NESOI, NOT IN DOSAGE FORM ETC	119.28	68.65	194.37	181.29	0.6547	0.3673	0.9737	0.892	-6.73
Puerto Rico	24	294150	ERYTHROMYCIN AND ITS DERIVATIVES; SALTS THERE	445.21	408.93	351.71	176.11	2.4437	2.188	1.762	0.8666	-49.93
Puerto Rico	25	300339	MEDICAMENT CONT HORMONES, NO ANTIBIOTICS, NO	312.84	172.39	282.04	169.5	1.7171	0.9224	1.413	0.834	-39.9
Rhode Island	0	0	World	2288.56	2370.06	2162.79	2393.84	0.1544	0.1533	0.1369	0.1475	10.68
Rhode Island	0	25	Top 25	1326.16	1270.67	1159.8	1399.5	57.9473	53.6135	53.6252	58.4626	20.67
Rhode Island	1	720449	FERROUS WASTE & SCRAP NESOI	249.94	242.77	217.24	290	10.9211	10.2432	10.0445	12.1144	33.49
Rhode Island	2	711291	WASTE & SCRAP GOLD EXCL SWPNGS CNTNG OTH PREC	219.13	163.87	100.95	160.23	9.5751	6.9141	4.6676	6.6934	58.72
Rhode Island	3	710610	SILVER POWDER	197.76	170.71	144.42	153.6	8.6412	7.2027	6.6773	6.4166	6.36
Rhode Island	4	711299	WASTE AND SCRAP OF PRECIOUS METAL NESOI	204.38	205.41	222.92	124.31	8.9303	8.6669	10.3072	5.193	-44.24
Rhode Island	5	300210	ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO	1.33	7.73	18.65	122.89	0.0579	0.326	0.8624	5.1335	558.86
Rhode Island	6	870323	PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV	74	77.29	71.9	77.01	3.2336	3.2609	3.3245	3.217	7.11
Rhode Island	7	711719	OTH IMITATION JEWELRY, BASE METAL, INC PR MTL	42.26	48.61	49.46	63.24	1.8464	2.0512	2.2867	2.6418	27.87
Rhode Island	8	284330	GOLD COMPOUNDS	81.79	79.72	66.9	58.44	3.5738	3.3636	3.0931	2.4414	-12.64
Rhode Island	9	890190	VESSELS,NESOI,FOR TRANSPORT OF GOODS AND PERS	0.04	0.01	0	34.19	0.0018	0.0003	0	1.4285	0
Rhode Island	10	854390	PT ELEC MACH & APPR W INDIVIDUAL FUNCTIONS, N	10.58	7.91	20.28	30.71	0.4621	0.3338	0.9378	1.2831	51.43
Rhode Island	11	850440	STATIC CONVERTERS; ADP POWER SUPPLIES	22.89	30.57	34.04	24.46	1.0004	1.2899	1.5738	1.0218	-28.14
Rhode Island	12	847989	MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION	12.45	16.82	16.93	24.11	0.544	0.7096	0.7827	1.0072	42.44
Rhode Island	13	220720	ETHYL ALCOHOL & OTH SPIRITS DENATURED ANY STR	26.65	18.55	0	23.54	1.1646	0.7826	0.0002	0.9834	645035.65
Rhode Island	14	711311	JEWELRY AND PARTS THEREOF, OF SILVER	24.5	23.19	25.38	22.66	1.0707	0.9785	1.1736	0.9465	-10.74
Rhode Island	15	340111	SOAP & OTH ORGANIC SURF ACT PROD, TOILET USE,	18.4	22.42	20.26	20.98	0.8041	0.946	0.9366	0.8763	3.56
Rhode Island	16	392020	PLATES, SHEETS ETC, NON-CELL ETC, POLYMR PROP	21.17	16.9	15.42	20.42	0.9252	0.7132	0.713	0.853	32.41
Rhode Island	17	392690	ARTICLES OF PLASTICS, NESOI	14.71	12.44	15.22	18.37	0.6428	0.525	0.7039	0.7673	20.66
Rhode Island	18	560314	NONWOVENS, OF MMF WEIGHING > 150 G/M2	17.89	33.59	19.73	18.02	0.7817	1.4171	0.912	0.7526	-8.67
Rhode Island	19	854449	INSULATED ELECTRIC CONDUCTORS =< 80 V NESOI	18.8	18.78	20.19	17.83	0.8216	0.7923	0.9333	0.7449	-11.67
Rhode Island	20	842121	WATER FILTERING OR PURIFYING MACHINERY & APPA	8.85	12.03	14.28	17.81	0.3867	0.5077	0.6601	0.7438	24.72
Rhode Island	21	30749	CUTTLE FISH & SQUID, FROZ, DRI, SALTED OR IN	9.24	7.56	14.29	15.81	0.4037	0.319	0.6609	0.6603	10.58
Rhode Island	22	370790	CHEM PREP,PHOTO USE, MEAS/RTL SALE, NESOI	20.13	17.22	15.27	15.72	0.8796	0.7264	0.706	0.6566	2.94
Rhode Island	23	390422	POLYMERS NESOI OF POLYVINYL CHLORIDE, PLASTIC	15.54	18.3	18.51	15.52	0.6789	0.772	0.8559	0.6483	-16.17
Rhode Island	24	847990	PTS OF MACH/MECHNCL APPL W INDVDUL FUNCTION N	2.66	2.72	3.91	15.02	0.1163	0.1149	0.1809	0.6274	283.87
Rhode Island	25	852550	TRANSMISSION APP FOR RADIO-BROADCAST OR TELEV	11.07	15.56	13.65	14.62	0.4836	0.6567	0.631	0.6106	7.1
South Carolina	0	0	World	24732.58	25102.9	26253.43	29703.98	1.6683	1.624	1.662	1.8299	13.14
South Carolina	0	25	Top 25	12450.41	12609.46	14125.25	17132.43	50.3401	50.2311	53.8034	57.6772	21.29
South Carolina	1	870323	PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV	6885.57	2941.84	3617.78	4326.64	27.8401	11.7191	13.7802	14.5659	19.59
South Carolina	2	870333	PASS VEH COM-IG INT COM ENG > 2500 CC	109.66	2289.34	2048.05	2661.17	0.4434	9.1198	7.8011	8.959	29.94
South Carolina	3	870332	PASS VEH COM-IG INT COM ENG > 1500 NOV 2500 C	0.15	1856.97	1630.38	1883.38	0.0006	7.3974	6.2102	6.3405	15.52
South Carolina	4	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	92.94	157.87	1005.95	1389.01	0.3758	0.6289	3.8317	4.6762	38.08
South Carolina	5	841182	GAS TURBINES OF A POWER EXCEEDING 5,000 KW	880.89	956.81	646.54	1111.15	3.5617	3.8115	2.4627	3.7408	71.86
South Carolina	6	401120	NEW PNEUMATIC TIRES OF RUBBER, FOR BUSES OR T	866.72	971.48	921.85	960.85	3.5044	3.87	3.5113	3.2347	4.23
South Carolina	7	841199	GAS TURBINE PARTS NESOI	393.05	396.12	293.58	600.76	1.5892	1.578	1.1183	2.0225	104.63
South Carolina	8	401110	NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS	557.78	596.49	559.06	542.85	2.2552	2.3762	2.1295	1.8275	-2.9
South Carolina	9	470321	CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL	369.38	338.53	356.73	357.45	1.4935	1.3486	1.3588	1.2034	0.2
South Carolina	10	870840	GEAR BOXES FOR MOTOR VEHICLES	6.54	5.84	69.34	353.79	0.0264	0.0233	0.2641	1.1911	410.19
South Carolina	11	850164	AC GENERATORS OF AN OUTPUT EXCEEDING 750 KVA	169.89	150.13	181.76	322.78	0.6869	0.5981	0.6923	1.0866	77.58
South Carolina	12	840890	COMPRESSION-IGNTN INT COMBUSTION PISTON ENG,	249.53	195.53	388.32	267.01	1.0089	0.7789	1.4791	0.8989	-31.24
South Carolina	13	870324	PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC	264.68	237.8	238.74	236.28	1.0702	0.9473	0.9094	0.7954	-1.03
South Carolina	14	901813	MAGNETIC RESONANCE IMAGING APPARATUS	84.28	108.08	121.59	224.08	0.3408	0.4306	0.4631	0.7544	84.29
South Carolina	15	390760	POLYETHYLENE TEREPHTHALATE, PR FMS	313.75	307.69	227.9	200.75	1.2686	1.2257	0.8681	0.6758	-11.92
South Carolina	16	850213	GENERATING SET W COMPRESSION-IGNITN OUTPUT >3	22.66	67.32	197.59	197.79	0.0916	0.2682	0.7526	0.6659	0.1
South Carolina	17	843311	MOWERS FOR LAWNS, PARKS ETC CUT DEVICE HORIZ	192.56	189.66	156.95	183.42	0.7786	0.7555	0.5978	0.6175	16.86
South Carolina	18	840130	FUEL ELEMENTS (CARTRIDGES)NON-IRRADIATED, AND	176.06	127.6	405.27	179.24	0.7118	0.5083	1.5437	0.6034	-55.77
South Carolina	19	392010	PLATES, SHEETS ETC, NON-CELL ETC, POLYMER	143.64	176.08	177.78	173.73	0.5808	0.7014	0.6772	0.5849	-2.28
South Carolina	20	293499	NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP	123.5	117.66	171.29	170.67	0.4993	0.4687	0.6524	0.5746	-0.36
South Carolina	21	151790	EDIBLE FATS & OIL MIXTURES & PREPAR NESOI, ET	163.73	169.67	170.75	169.48	0.662	0.6759	0.6504	0.5706	-0.74
South Carolina	22	480411	KRAFTLINER, UNCOATED UNBLEACHED IN ROLLS OR S	162.86	132.67	133.2	166.72	0.6585	0.5285	0.5074	0.5613	25.16
South Carolina	23	980220	MEDICINAL & PHARMACEUTICAL EXPORTS, DONATED	1.05	0.13	201.02	158.38	0.0042	0.0005	0.7657	0.5332	-21.21
South Carolina	24	840690	PARTS FOR STEAM AND OTHER VAPOR TURBINES	80.11	15.52	36.68	151.31	0.3239	0.0618	0.1397	0.5094	312.51
South Carolina	25	841330	FUEL, LUB/COOLING MED PUMPS FOR INT COMB PIST	139.43	102.62	167.13	143.77	0.5637	0.4088	0.6366	0.484	-13.98
South Dakota	0	0	World	1461.51	1557.43	1585.58	1590.08	0.0986	0.1008	0.1004	0.098	0.28
South Dakota	0	25	Top 25	800.78	882.2	900.55	955.03	54.7911	56.6444	56.7962	60.0622	6.05
South Dakota	1	230400	SOYBEAN OILCAKE & OTH SOLID RESIDUE, WH/NOT G	67.23	84.94	115.09	125.04	4.5997	5.4536	7.2582	7.8636	8.65
South Dakota	2	842951	MECH FRONT-END SHOVEL LOADERS, SELF-PROPELLED	77.81	78.39	61.89	80.65	5.3237	5.0335	3.9034	5.0722	30.31
South Dakota	3	20312	MEAT, SWINE, HAMS, SHLDRS, BONE IN, FRSH OR C	63.59	67.35	71.02	78.45	4.3513	4.3245	4.479	4.934	10.47
South Dakota	4	20319	MEAT OF SWINE, NESOI, FRESH OR CHILLED	58.67	72.99	70.45	64.54	4.0146	4.6866	4.443	4.0591	-8.38
South Dakota	5	230330	BREWING OR DISTILLING DREGS AND WASTE, W/NT P	172.29	136.53	98.24	63.75	11.7884	8.7662	6.1955	4.0092	-35.1
South Dakota	6	870530	FIRE FIGHTING VEHICLES	44.48	39.25	76.6	59.37	3.0434	2.5199	4.8313	3.7338	-22.5
South Dakota	7	20329	MEAT OF SWINE, NESOI, FROZEN	66.46	52.13	34.13	54.18	4.547	3.3469	2.1524	3.4073	58.75
South Dakota	8	853120	INDICATOR PANELS INCORPORATING LCD'S OR LED'S	46.47	42.71	41.36	51.26	3.1793	2.7426	2.6087	3.2237	23.92
South Dakota	9	20130	MEAT OF BOVINE ANIMALS, BONELESS, FRESH OR CH	50.69	49	42.87	38.61	3.4681	3.146	2.7038	2.428	-9.95
South Dakota	10	842911	BULLDOZERS AND ANGELDOZERS, SELF-PROP, TRACK	1.81	31.06	24.18	38.15	0.1237	1.9941	1.5249	2.3993	57.78
South Dakota	11	150210	TALLOW OF BOVINE ANIMALS, SHEEP OR GOATS, NES	0	58.81	51.54	37.91	0	3.7758	3.2507	2.3843	-26.45
South Dakota	12	250810	BENTONITE, INCLUDING CALCINED	24.42	21.8	25.61	31.25	1.6709	1.4	1.6154	1.9651	22
South Dakota	13	120190	SOYBEANS, NESOI	0	0.02	12.72	27.69	0	0.0011	0.8023	1.7415	117.68
South Dakota	14	847420	CRUSHING/GRINDING MACH FOR EARTH STONE MNERL	13.9	14.94	19.47	20.59	0.9511	0.9594	1.2281	1.2951	5.75
South Dakota	15	270900	CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER	0	3.07	0	19.89	0	0.1971	0	1.2506	0
South Dakota	16	20649	OFFAL OF SWINE EXCEPT LIVERS, EDIBLE, FROZEN	28.38	20.25	19.12	19.43	1.942	1.3003	1.2058	1.2221	1.64
South Dakota	17	841459	FANS, NESOI	18.72	19.23	19.86	18.6	1.2808	1.2348	1.2523	1.1698	-6.33
South Dakota	18	842833	CONT-ACT ELEV & CONVEY,FR GOODS OR MATL,BELT	12.95	9.59	7.42	17.68	0.8864	0.6155	0.4677	1.1122	138.47
South Dakota	19	871690	PTS TRAILERS, SEMI-TRAILER & OT VEH N MECH PR	16.21	17.04	16.82	17.07	1.1089	1.094	1.0607	1.0735	1.5
South Dakota	20	850440	STATIC CONVERTERS; ADP POWER SUPPLIES	0.91	5.91	20.02	16.26	0.0625	0.3796	1.2629	1.0224	-18.81
South Dakota	21	100199	WHEAT AND MESLIN, NESOI	0	12.01	14.54	15.56	0	0.7709	0.9172	0.9784	6.96
South Dakota	22	50400	ANIMAL (NOT FISH) GUTS, BLADDERS, STOMACHS &	10.27	14.97	20.72	15.52	0.7024	0.9613	1.3066	0.9763	-25.07
South Dakota	23	870829	PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES	11.39	13.37	14.97	15.42	0.7791	0.8585	0.9444	0.9696	2.96
South Dakota	24	230990	ANIMAL FEED PREP EXCEPT DOG OR CAT FOOD, RETA	4.4	6.08	8.59	14.1	0.3008	0.3905	0.5419	0.8869	64.13
South Dakota	25	871639	TRAILERS & SEMI-TRAILER F TRANS CDS NESOI	9.75	10.77	13.32	14.06	0.6672	0.6916	0.8399	0.8843	5.58
Tennessee	0	0	World	30016.12	31142.46	32314.58	32956.89	2.0247	2.0148	2.0458	2.0303	1.99
Tennessee	0	25	Top 25	13137.22	13671.9	15130.06	15510.76	43.7672	43.9011	46.8212	47.0638	2.52
Tennessee	1	901890	INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N	1860.96	2125.3	2187.71	2126.77	6.1999	6.8244	6.77	6.4532	-2.79
Tennessee	2	870323	PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV	500.42	597.11	732.22	1411.57	1.6672	1.9174	2.2659	4.2831	92.78
Tennessee	3	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	1198.99	1214.97	1254.59	1255.78	3.9945	3.9013	3.8824	3.8104	0.09
Tennessee	4	870324	PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC	460.92	754.08	1398.89	1226.23	1.5356	2.4214	4.329	3.7207	-12.34
Tennessee	5	847130	PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >	680.19	660.06	704.19	825.57	2.2661	2.1195	2.1792	2.505	17.24
Tennessee	6	840734	SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10	721.18	709.05	720.08	734.48	2.4026	2.2768	2.2284	2.2286	2
Tennessee	7	220830	WHISKIES	600.3	594.06	672.24	712.01	1.9999	1.9076	2.0803	2.1604	5.92
Tennessee	8	550200	ARTIFICIAL FILAMENT TOW	625.18	684.98	692.77	676.48	2.0828	2.1995	2.1438	2.0526	-2.35
Tennessee	9	847150	DIGITAL PROCESSING UNITS, N.E.S.O.I.	472.13	504.31	530.06	600.09	1.5729	1.6194	1.6403	1.8208	13.21
Tennessee	10	520100	COTTON, NOT CARDED OR COMBED	1119.45	915.53	771.31	525	3.7295	2.9398	2.3869	1.593	-31.93
Tennessee	11	902110	ORTHOPEDIC OR FRACTRE APPLIANCES, PARTS & ACC	428.34	358.69	523.2	517.61	1.427	1.1518	1.6191	1.5706	-1.07
Tennessee	12	870899	PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO	521.64	532.52	461.45	506.1	1.7379	1.7099	1.428	1.5356	9.68
Tennessee	13	320611	PIGMNTS\PREPS CONT =>80% TITANIUM DIOXIDE, DR	666.46	598.85	474.03	461.02	2.2204	1.9229	1.4669	1.3989	-2.74
Tennessee	14	391211	CELLULOSE ACETATES, NONPLASTICIZED, PR FMS	356.65	359.05	478.72	460.02	1.1882	1.1529	1.4814	1.3958	-3.91
Tennessee	15	851762	MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE	171.77	340.19	382.6	458.73	0.5723	1.0924	1.184	1.3919	19.9
Tennessee	16	300610	STERILE SURGICAL CATGUT, SIMILAR STERILE MATE	384.78	422.31	505.19	419.56	1.2819	1.3561	1.5634	1.2731	-16.95
Tennessee	17	760612	ALUMINUM ALLOY RECT PLATES ETC, OVER .2 MM TH	311.09	236.84	361.27	329.71	1.0364	0.7605	1.118	1.0004	-8.74
Tennessee	18	902131	ARTIFICIAL JOINTS AND PARTS AND ACCESSORIES T	259.35	257.98	301.67	328.19	0.864	0.8284	0.9335	0.9958	8.79
Tennessee	19	870894	STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI	133.7	192.3	322.68	289.83	0.4454	0.6175	0.9986	0.8794	-10.18
Tennessee	20	390799	POLYESTERS NESOI, UNSATURATED, PR FMS	167.24	177.96	235.71	281.79	0.5572	0.5714	0.7294	0.855	19.55
Tennessee	21	870829	PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES	479.18	266.84	289.39	281.39	1.5964	0.8568	0.8956	0.8538	-2.76
Tennessee	22	840820	COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN	300.91	371.18	302.6	280.71	1.0025	1.1919	0.9364	0.8517	-7.23
Tennessee	23	847170	AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.	273.75	365.93	331	276.98	0.912	1.175	1.0243	0.8404	-16.32
Tennessee	24	840999	SPARK-IGNITION RECIPROCATING INT COM PISTN EN	219.01	198.02	225.99	274.18	0.7296	0.6359	0.6993	0.8319	21.32
Tennessee	25	901839	MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E	223.61	233.79	270.51	250.95	0.745	0.7507	0.8371	0.7614	-7.23
Texas	0	0	World	251104.28	264666.8	279490.89	289023.27	16.9378	17.1227	17.6939	17.805	3.41
Texas	0	25	Top 25	87262.09	113347.41	126743.37	134906.55	34.7513	42.8265	45.3479	46.6767	6.44
Texas	1	271019	PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO	29371.97	34321.08	36465.76	33943.44	11.6971	12.9677	13.0472	11.7442	-6.92
Texas	2	271012	LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD	0	19738.73	21632.95	22854.02	0	7.458	7.7401	7.9073	5.64
Texas	3	847330	PARTS & ACCESSORIES FOR ADP MACHINES & UNITS	4805.54	6731.07	9716.94	10009.8	1.9138	2.5432	3.4767	3.4633	3.01
Texas	4	270900	CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINER	723.26	659.51	1837.17	7355.69	0.288	0.2492	0.6573	2.545	300.38
Texas	5	271112	PROPANE, LIQUEFIED	2458.67	2455.75	4589.43	7108.3	0.9791	0.9279	1.6421	2.4594	54.88
Texas	6	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	4368.81	4957.72	4980.87	5910.05	1.7398	1.8732	1.7821	2.0448	18.65
Texas	7	851762	MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE	5029.49	5085.39	4874.74	4942.89	2.0029	1.9214	1.7442	1.7102	1.4
Texas	8	854231	PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG	4351.01	4644.19	4972.78	4742.31	1.7327	1.7547	1.7792	1.6408	-4.63
Texas	9	843143	PARTS FOR BORING OR SINKING MACHINERY, NESOI	5500.99	4880.86	4248.78	4675.79	2.1907	1.8442	1.5202	1.6178	10.05
Texas	10	271121	NATURAL GAS, GASEOUS	2176.58	1531.19	1997.25	2769.36	0.8668	0.5785	0.7146	0.9582	38.66
Texas	11	290250	STYRENE	1496.5	1869.94	2358.69	2621.24	0.596	0.7065	0.8439	0.9069	11.13
Texas	12	290919	ACYCLIC ETHERS (EXCL DIETHYL ETHER) NESOI	2682.3	2905.35	2928.83	2572.29	1.0682	1.0977	1.0479	0.89	-12.17
Texas	13	854239	ELECTRONIC INTEGRATED CIRCUITS, NESOI	2028.1	2136.54	2589.73	2522.24	0.8077	0.8073	0.9266	0.8727	-2.61
Texas	14	848620	MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC I	2018.54	1709.76	1988.76	2423.17	0.8039	0.646	0.7116	0.8384	21.84
Texas	15	847170	AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.	1211.64	1744.5	2448.48	2245.42	0.4825	0.6591	0.876	0.7769	-8.29
Texas	16	390120	POLYETHYLENE HAVING A SPEC GRAVITY OF 0.94 OR	1939.56	1964.26	2063.83	2008.66	0.7724	0.7422	0.7384	0.695	-2.67
Texas	17	848180	TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL	1315.04	1486.71	1791.07	1968.04	0.5237	0.5617	0.6408	0.6809	9.88
Texas	18	870324	PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC	2358.49	2819.4	2672.73	1960.34	0.9392	1.0653	0.9563	0.6783	-26.65
Texas	19	290243	PARA-XYLENE	1605.13	1778.03	2214.38	1902.4	0.6392	0.6718	0.7923	0.6582	-14.09
Texas	20	847989	MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION	1166.84	1350.96	1795.06	1860.98	0.4647	0.5104	0.6423	0.6439	3.67
Texas	21	390110	POLYETHYLENE HAVING A SPECIFIC GRAVITY UNDER	1533.44	1552.35	1766.16	1826.1	0.6107	0.5865	0.6319	0.6318	3.39
Texas	22	870899	PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO	3516.24	3807.36	2848.02	1710.49	1.4003	1.4385	1.019	0.5918	-39.94
Texas	23	390190	POLYMERS OF ETHYLENE NESOI, IN PRIMARY FORMS	1702.73	1546.61	1679.82	1692.19	0.6781	0.5844	0.601	0.5855	0.74
Texas	24	840820	COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN	69.2	61.93	561.29	1648.49	0.0276	0.0234	0.2008	0.5704	193.69
Texas	25	520100	COTTON, NOT CARDED OR COMBED	3832.03	1608.21	1719.84	1632.86	1.5261	0.6076	0.6153	0.565	-5.06
Utah	0	0	World	18968.26	19256.17	16111.38	12265.69	1.2795	1.2458	1.02	0.7556	-23.87
Utah	0	25	Top 25	15334.59	15692.2	12609.92	8553.21	80.8434	81.4918	78.2671	69.7329	-32.17
Utah	1	710812	GOLD, NONMONETARY, UNWROUGHT NESOI	11735.33	11788.77	8071.96	3757.39	61.8683	61.2207	50.101	30.6333	-53.45
Utah	2	854232	MEMORIES, ELECTRONIC INTEGRATED CIRCUITS	1298.04	1022.88	1520.06	1307.93	6.8432	5.312	9.4347	10.6634	-13.95
Utah	3	210690	FOOD PREPARATIONS NESOI	346.78	470.43	523.06	482.29	1.8282	2.443	3.2465	3.9321	-7.79
Utah	4	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	211.46	363.6	313.32	401.53	1.1148	1.8882	1.9447	3.2736	28.15
Utah	5	870895	SAFETY AIRBAGS WITH INFLATOR SYSTEM; PARTS TH	204.28	275.66	313.53	306.06	1.077	1.4316	1.946	2.4953	-2.38
Utah	6	261390	MOLYBDENUM ORES AND CONCENTRATES NOT ROASTED	357.97	191.33	88.7	254.26	1.8872	0.9936	0.5505	2.073	186.66
Utah	7	901839	MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E	116.93	172.13	198.72	240.18	0.6164	0.8939	1.2334	1.9581	20.86
Utah	8	902290	X-RAY/HI TNSN GENR CNTR PNL & DSK EXM/TRTMNT	150.1	213.43	214.07	220.22	0.7913	1.1084	1.3287	1.7954	2.87
Utah	9	330499	BEAUTY & SKIN CARE PREPARATION, NESOI	112.29	147.34	179.82	199.28	0.592	0.7652	1.1161	1.6247	10.82
Utah	10	300490	MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK	3.19	79.57	122.58	197.11	0.0168	0.4132	0.7608	1.607	60.8
Utah	11	740311	REFINED COPPER CATHODES AND SECTIONS OF CATHO	0.02	0	8	149.38	0.0001	0	0.0496	1.2178	1768.06
Utah	12	681510	NONELECTRICAL ARTICLES OF GRAPHITE OR CARBON	80.34	63.56	109.55	145.9	0.4235	0.3301	0.68	1.1895	33.18
Utah	13	854121	TRANSISTORS EX PHOTOSENITIVE,DISSPATION RATE	118.95	115.84	119.61	93.87	0.6271	0.6016	0.7424	0.7653	-21.52
Utah	14	902230	X-RAY TUBES	81.71	140.73	159.47	80.84	0.4308	0.7308	0.9898	0.6591	-49.31
Utah	15	330690	PREPARATIONS FOR ORAL/DENTAL HYGIENE, NESOI	45.94	48.2	54.85	74.73	0.2422	0.2503	0.3404	0.6093	36.25
Utah	16	820719	INTERCHANGEABLE TOOLS FOR HAND OR MACHINES;&	106.84	137.33	87	74.59	0.5632	0.7132	0.54	0.6081	-14.26
Utah	17	852351	SOLID-STATE NON-VOL SEMICONDUCTOR STORAGE DEV	0.16	88.71	119.89	74.13	0.0008	0.4607	0.7442	0.6043	-38.17
Utah	18	360300	SAFETY FUSES; DETONATING FUSE; PERCUSSION CAP	109.22	78.65	58.23	73.27	0.5758	0.4085	0.3614	0.5973	25.82
Utah	19	901890	INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N	66.05	51.43	59.11	68.16	0.3482	0.2671	0.3669	0.5557	15.31
Utah	20	51191	PRODUCTS & DEAD FISH, MOLLUSCS ETC, INEDIBLE	37.26	41.16	62.13	65.6	0.1964	0.2137	0.3856	0.5348	5.59
Utah	21	121490	FORAGE PRODUCTS NESOI (HAY, CLOVER, VETCHES,	14.31	47.17	46.89	65.2	0.0754	0.245	0.291	0.5316	39.05
Utah	22	940600	PREFABRICATED BUILDINGS	37.16	56.42	58.12	60.93	0.1959	0.293	0.3607	0.4968	4.85
Utah	23	950699	ART FOR SPORTS ETC.NESOIF SWIM POOLSF PTS & A	54.49	53.82	53.69	58.53	0.2873	0.2795	0.3332	0.4772	9.03
Utah	24	330129	ESSENTIAL OILS, NESOI	5.97	12.97	20.84	50.98	0.0315	0.0673	0.1293	0.4156	144.64
Utah	25	810990	ZIRCONIUM AND ARTICLES THEREOF NESOI	39.81	31.07	46.73	50.85	0.2099	0.1613	0.29	0.4146	8.82
Virginia	0	0	World	18124.71	18285.66	17944.93	19194.38	1.2226	1.183	1.136	1.1824	6.96
Virginia	0	25	Top 25	6497.51	6755.24	6478.42	7877.99	35.8489	36.9428	36.1017	41.0432	21.6
Virginia	1	120190	SOYBEANS, NESOI	0	699.79	726.71	794.29	0	3.827	4.0497	4.1381	9.3
Virginia	2	854232	MEMORIES, ELECTRONIC INTEGRATED CIRCUITS	782.51	583.8	758.66	780.32	4.3173	3.1926	4.2277	4.0654	2.86
Virginia	3	870120	ROAD TRACTORS FOR SEMI-TRAILERS	284.59	356.69	362.12	587.85	1.5702	1.9507	2.0179	3.0626	62.34
Virginia	4	271019	PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO	177.73	97.1	79.34	587.73	0.9806	0.531	0.4421	3.062	640.8
Virginia	5	844399	PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,	477.52	566.5	556.02	511.05	2.6347	3.098	3.0985	2.6625	-8.09
Virginia	6	270112	BITUMINOUS COAL, NOT AGGLOMERATED	1281.31	356.9	67.23	507.73	7.0694	1.9518	0.3747	2.6452	655.17
