Year	State	County	FIPS	Commodity	Product	Volume
2005	WY	Sweetwater County	56037		Oil (bbl)	37419.35
2010	WV	Pocahontas County	54075		Gas (mcf)	37511
2011	CO	Delta County	08029		Gas (mcf)	37533.32
2005	MS	Chickasaw County	28017		Gas (mcf)	37591
2006	WY	Albany County	56001		Oil (bbl)	37652.98
2014	OK	Harper County	40059		Gas (mcf)	37711.37
2012	LA	Rapides Parish	22079		Oil (bbl)	37723.47
2009	MO	Iron County	29093		Lead Concentrate (tons)	37795.65
2013	NM	McKinley County	35031		Oil (bbl)	37846
2008	ND	Burke County	38013		Gas (mcf)	37922.2
2005	WY	Albany County	56001		Oil (bbl)	37959.78
2012	NV	Eureka County	32011		Oil (bbl)	38004
2009	CA	Kings County	06031		Oil (bbl)	38033.57
2006	OK	Major County	40093		Oil (bbl)	38054.57
2007	CA	Kings County	06031		Oil (bbl)	38055.11
2008	UT	Summit County	49043		Oil (bbl)	38118.49
2008	CO	Bent County	08011		Gas (mcf)	38199.73
2011	NM	Sandoval County	35043		Oil (bbl)	38306.24
2010	MT	Blaine County	30005		Oil (bbl)	38318.3
2009	MT	Blaine County	30005		Oil (bbl)	38632.4
2014	MT	Fallon County	30025		Oil (bbl)	38634.75
2008	WV	Preston County	54077		Gas (mcf)	38657.64
2010	WY	Park County	56029		Gas (mcf)	38676
2012	CA	Kings County	06031		Oil (bbl)	38720.18
2014	CO	Dolores County	08033		Oil (bbl)	38741.21
2012	KY	Clay County	21051		Gas (mcf)	38759.66
2010	OK	Harper County	40059		Gas (mcf)	38789.74
2013	TX	Galveston County	48167		Gas (mcf)	38852.64
2010	TX	Washington County	48477		Gas (mcf)	38885.69
2006	NM	Sandoval County	35043		Oil (bbl)	38931.28
2010	OK	Major County	40093		Oil (bbl)	38990.82
2013	TX	Jackson County	48239		Oil (bbl)	39001
2014	MT	Big Horn County	30003		Gas (mcf)	39027.56
2008	KS	Stanton County	20187		Gas (mcf)	39230.79
2011	TX	San Jacinto County	48407		Oil (bbl)	39364.72
2006	MT	Sheridan County	30091		Oil (bbl)	39473.85
2007	NV	Eureka County	32011		Oil (bbl)	39478
2014	MT	Toole County	30101		Oil (bbl)	39520.61
2010	MO	Iron County	29093		Lead Concentrate (tons)	39586.98
2008	UT	Utah County	49049		Gas (mcf)	39595.83
2007	ND	Renville County	38075		Oil (bbl)	39624.42
2012	LA	Webster Parish	22119		Gas (mcf)	39707.66
2005	WV	Randolph County	54083		Gas (mcf)	39741.82
2011	MO	Iron County	29093		Lead Concentrate (tons)	39787.31
2008	TX	Washington County	48477		Gas (mcf)	39794.89
2006	LA	Webster Parish	22119		Gas (mcf)	39839.4
2006	CO	Gunnison County	08051		Gas (mcf)	39926
2014	MT	Sheridan County	30091		Oil (bbl)	39937.06
2005	MS	Wilkinson County	28157		Gas (mcf)	40080.56
2007	KS	Stanton County	20187		Gas (mcf)	40141.49
2013	WY	Uinta County	56041		Gas (mcf)	40153.96
2009	TX	Hidalgo County	48215		Gas (mcf)	40181.16
2008	ND	Bottineau County	38009		Oil (bbl)	40231.11
2005	TX	McMullen County	48311		Gas (mcf)	40258
2007	UT	Summit County	49043		Oil (bbl)	40314.96
2006	OH	Washington County	39167		Gas (mcf)	40326.71
2011	MT	Carter County	30011		Gas (mcf)	40343.33
2013	NV	Eureka County	32011		Oil (bbl)	40392
2007	OK	Kingfisher County	40073		Gas (mcf)	40625.8
2009	MT	Prairie County	30079		Gas (mcf)	40638.68
2014	AL	Baldwin County	01003		Gas (mcf)	40641.77
2008	OK	Lincoln County	40081		Gas (mcf)	40661
2006	ND	Stark County	38089		Oil (bbl)	40701.34
2006	ND	Burke County	38013		Gas (mcf)	40722.4
2013	KY	Pike County	21195		Gas (mcf)	40725
2008	MT	Blaine County	30005		Oil (bbl)	40792.39
2007	MO	Reynolds County	29179		Zinc Concentrate (tons)	40822.01
2013	MS	Wayne County	28153		Oil (bbl)	40822.14
2005	MO	Iron County	29093		Lead Concentrate (tons)	40866.31
2012	KS	Hamilton County	20075		Gas (mcf)	40871.72
2012	ND	Burke County	38013		Gas (mcf)	40889.74
2013	MO	Iron County	29093		Lead Concentrate (tons)	40904.46
2010	MT	Prairie County	30079		Gas (mcf)	40906.41
2010	UT	Carbon County	49007		Oil (bbl)	40983.51
2006	CA	Kings County	06031		Oil (bbl)	41025.32
2007	MI	Kalkaska County	26079		Gas (mcf)	41029.5
2012	ND	Divide County	38023		Oil (bbl)	41030.36
2005	MT	Sheridan County	30091		Oil (bbl)	41036.14
2012	MO	Iron County	29093		Lead Concentrate (tons)	41061.32
2007	UT	Utah County	49049		Gas (mcf)	41115.64
2014	MS	Wayne County	28153		Oil (bbl)	41132.62
2012	OK	Kingfisher County	40073		Gas (mcf)	41198
2008	CO	Mesa County	08077		Oil (bbl)	41208.01
2007	TX	Live Oak County	48297		Gas (mcf)	41296
2010	MT	Carter County	30011		Gas (mcf)	41325.75
2012	MT	Toole County	30101		Oil (bbl)	41370.31
2006	OK	Roger Mills County	40129		Oil (bbl)	41390.88
2011	MT	Toole County	30101		Oil (bbl)	41403.35
2006	NV	Eureka County	32011		Oil (bbl)	41492
2012	WY	Sublette County	56035		Oil (bbl)	41500
2006	WY	Crook County	56011		Gas (mcf)	41521.49
2010	TX	Wise County	48497		Oil (bbl)	41523.89
2011	KY	Clay County	21051		Gas (mcf)	41603.2
2014	OK	Le Flore County	40079		Gas (mcf)	41618.96
2009	NM	Sandoval County	35043		Oil (bbl)	41683.74
2007	LA	De Soto Parish	22031		Gas (mcf)	41701.95
2006	MO	Reynolds County	29179		Zinc Concentrate (tons)	41788.01
2012	AL	Baldwin County	01003		Gas (mcf)	41801.56
2006	MT	Blaine County	30005		Oil (bbl)	41877.21
2009	OK	Harper County	40059		Gas (mcf)	41967.75
2007	AL	Covington County	01039		Oil (bbl)	42008
2011	TX	Galveston County	48167		Oil (bbl)	42098.75
2011	TX	Nueces County	48355		Gas (mcf)	42163.25
2010	NM	Sandoval County	35043		Oil (bbl)	42180.64
2013	TX	Wise County	48497		Oil (bbl)	42279.83
2012	KY	Pike County	21195		Gas (mcf)	42313
2009	NM	Bernalillo County	35001		Gas (mcf)	42401
2009	TX	Parker County	48367		Gas (mcf)	42406
2007	WV	Preston County	54077		Gas (mcf)	42498.78
2005	KY	Pike County	21195		Gas (mcf)	42516
2007	MT	Blaine County	30005		Oil (bbl)	42587.67
2011	OK	Harper County	40059		Gas (mcf)	42700
2013	OK	Harper County	40059		Gas (mcf)	42720.91
2006	NE	Cheyenne County	31033		Oil (bbl)	42769
2012	ND	Stark County	38089		Oil (bbl)	42790.42
2013	UT	Daggett County	49009		Gas (mcf)	42808.98
2006	UT	Utah County	49049		Gas (mcf)	42858.75
2008	MT	Sheridan County	30091		Gas (mcf)	42898.37
2007	TX	Hidalgo County	48215		Gas (mcf)	43062.86
2013	OK	Le Flore County	40079		Gas (mcf)	43096.26
2011	NV	Eureka County	32011		Oil (bbl)	43198
2013	MT	Toole County	30101		Oil (bbl)	43198.4
2005	MT	Blaine County	30005		Oil (bbl)	43297.76
2011	AL	Baldwin County	01003		Gas (mcf)	43323.73
2008	ND	Renville County	38075		Oil (bbl)	43348.44
2012	OK	Dewey County	40043		Oil (bbl)	43422.86
2010	MT	Toole County	30101		Oil (bbl)	43436.4
2013	OK	Dewey County	40043		Oil (bbl)	43460.65
2011	KY	Pike County	21195		Gas (mcf)	43538
2008	NV	Eureka County	32011		Oil (bbl)	43600
2007	ND	Bottineau County	38009		Oil (bbl)	43601.69
2009	PA	Forest County	42053		Gas (mcf)	43720
2005	CO	Bent County	08011		Gas (mcf)	43948.45
2013	CO	Archuleta County	08007		Gas (mcf)	44145.67
2006	KY	Pike County	21195		Gas (mcf)	44154
2007	OK	Grady County	40051		Gas (mcf)	44256.8
2009	KY	Pike County	21195		Gas (mcf)	44334
2008	UT	Carbon County	49007		Oil (bbl)	44430.78
2008	MT	Prairie County	30079		Gas (mcf)	44496.06
2005	NM	Sandoval County	35043		Oil (bbl)	44516.32
2011	KS	Hamilton County	20075		Gas (mcf)	44621.71
2008	OK	Washita County	40149		Gas (mcf)	44667.07
2006	KS	Stanton County	20187		Gas (mcf)	44734.67
2009	TX	Washington County	48477		Gas (mcf)	44783.86
2007	KY	Pike County	21195		Gas (mcf)	44784
2006	LA	Vernon Parish	22115		Gas (mcf)	44790.18
2006	CO	Bent County	08011		Gas (mcf)	44906.61
2005	CA	Fresno County	06019		Oil (bbl)	44959.8
2009	MT	Toole County	30101		Oil (bbl)	44978.06
2011	UT	Uintah County	49047		Gas (mcf)	45072
2006	TX	McMullen County	48311		Gas (mcf)	45086
2008	TX	Live Oak County	48297		Gas (mcf)	45126
2014	WV	Tucker County	54093		Gas (mcf)	45254.5
2014	UT	Grand County	49019		Oil (bbl)	45321.93
2006	CA	Fresno County	06019		Oil (bbl)	45344.65
2012	MS	Stone County	28131		Gas (mcf)	45345
2005	NV	Eureka County	32011		Oil (bbl)	45369
2012	OK	Harper County	40059		Gas (mcf)	45409.04
2013	CA	Kings County	06031		Gas (mcf)	45456.2
2013	ND	Divide County	38023		Oil (bbl)	45514.43
2012	MS	Wayne County	28153		Oil (bbl)	45579.81
2013	ND	Stark County	38089		Oil (bbl)	45595.83
2005	MT	Prairie County	30079		Gas (mcf)	45633.83
2010	KY	Clay County	21051		Gas (mcf)	45664.99
2005	OH	Washington County	39167		Gas (mcf)	45693
2008	CO	Rio Blanco County	08103		Oil (bbl)	45804
2014	MI	Crawford County	26039		Gas (mcf)	45849.83
2010	OK	Roger Mills County	40129		Oil (bbl)	46003.75
2011	OK	Kingfisher County	40073		Gas (mcf)	46076.67
2009	OK	Kingfisher County	40073		Gas (mcf)	46124.21
2009	OK	Major County	40093		Oil (bbl)	46172.44
2009	CA	Santa Barbara	06083		Gas (mcf)	46301.25
2010	KY	Pike County	21195		Gas (mcf)	46351
2009	WV	Pocahontas County	54075		Gas (mcf)	46394
2005	KY	Clay County	21051		Gas (mcf)	46425.81
2006	TX	Hidalgo County	48215		Gas (mcf)	46470.56
2012	TX	Nueces County	48355		Gas (mcf)	46510.53
2009	TX	Live Oak County	48297		Gas (mcf)	46519
2010	OK	Kingfisher County	40073		Gas (mcf)	46597.43
2007	Withheld	Withheld	Withheld		Brine Products (tons)	46600.09
2006	UT	Summit County	49043		Oil (bbl)	46644.23
2008	NE	Cheyenne County	31033		Oil (bbl)	46703
2010	LA	Bienville Parish	22013		Gas (mcf)	46802
2009	MS	Chickasaw County	28017		Gas (mcf)	46864.5
2010	WY	Sweetwater County	56037		Sodium Bi-Carbonate (tons)	46904
2008	MO	Iron County	29093		Lead Concentrate (tons)	46910.31
2008	TX	Harrison County	48203		Gas (mcf)	46966
2010	ND	Burke County	38013		Gas (mcf)	46986.5
2011	WV	Pendleton County	54071		Gas (mcf)	47017.57
2010	AR	White County	05145		Gas (mcf)	47038.69
2007	MS	Stone County	28131		Gas (mcf)	47304
2014	LA	Bossier Parish	22015		Oil (bbl)	47374.08
2011	MI	Clare County	26035		Gas (mcf)	47398.95
2011	KY	Leslie County	21131		Gas (mcf)	47472.59
2009	KY	Clay County	21051		Gas (mcf)	47600.41
2011	KS	Haskell County	20081		Oil (bbl)	47606.4
2008	MS	Wayne County	28153		Oil (bbl)	47614.82
2011	MS	Wayne County	28153		Oil (bbl)	47650.98
2006	ND	Bottineau County	38009		Oil (bbl)	47684.15
2005	CO	Delta County	08029		Gas (mcf)	47818.72
2006	OK	Kingfisher County	40073		Gas (mcf)	47920.34
2008	LA	Webster Parish	22119		Gas (mcf)	47997.5
2006	WV	Preston County	54077		Gas (mcf)	48010.28
2005	TX	Grayson County	48181		Gas (mcf)	48204.74
2012	OK	Le Flore County	40079		Gas (mcf)	48352.12
2013	CO	Baca County	08009		Gas (mcf)	48364.71
2010	AL	Baldwin County	01003		Gas (mcf)	48366.51
2013	MI	Crawford County	26039		Gas (mcf)	48422.54
2008	KY	Pike County	21195		Gas (mcf)	48429
2006	UT	Grand County	49019		Oil (bbl)	48570
2014	CO	Baca County	08009		Gas (mcf)	48583.55
2008	UT	Grand County	49019		Oil (bbl)	48698
2007	OK	Major County	40093		Oil (bbl)	48707.91
2014	ND	Divide County	38023		Gas (mcf)	48789.72
2005	KS	Stanton County	20187		Gas (mcf)	48882.95
2014	CO	Phillips County	08095		Gas (mcf)	49049
2007	LA	Vernon Parish	22115		Gas (mcf)	49098.87
2013	WY	Sublette County	56035		Oil (bbl)	49108
2009	OK	Washita County	40149		Oil (bbl)	49179.17
2008	OK	Kingfisher County	40073		Gas (mcf)	49225.58
2005	MT	Toole County	30101		Oil (bbl)	49507.93
2011	CO	Baca County	08009		Gas (mcf)	49827.3
2007	MT	Prairie County	30079		Gas (mcf)	49834.31
2007	OK	Lincoln County	40081		Gas (mcf)	49901.75
2005	UT	Summit County	49043		Oil (bbl)	49997.5
2010	KS	Hamilton County	20075		Gas (mcf)	50060.2
2007	LA	Caddo Parish	22017		Gas (mcf)	50100.41
2010	TX	Galveston County	48167		Oil (bbl)	50256.54
2014	CA	Santa Barbara	06083		Oil (bbl)	50381.96
2011	OK	Le Flore County	40079		Gas (mcf)	50486.31
2007	MS	Wayne County	28153		Oil (bbl)	50802.47
2011	UT	Uintah County	49047		Oil (bbl)	50857
2005	ND	Bottineau County	38009		Oil (bbl)	50870.02
2012	WY	Uinta County	56041		Gas (mcf)	50910.62
2013	LA	Bossier Parish	22015		Oil (bbl)	51006.22
2008	Withheld	Withheld	Withheld		Sodium Bi-Carbonate (tons)	51007
2005	ND	Williams County	38105		Oil (bbl)	51182.74
2013	MS	Lowndes County	28087		Gas (mcf)	51198.99
2013	AL	Baldwin County	01003		Gas (mcf)	51250.96
2014	Withheld	Withheld	Withheld		Brine Products (tons)	51291
2013	MT	Powder River County	30075		Oil (bbl)	51300.75
2013	CA	Kern County	06029		Gas (mcf)	51395.11
2014	UT	Carbon County	49007		Oil (bbl)	51419.71
2005	OK	Grady County	40051		Gas (mcf)	51488.71
2012	MI	Crawford County	26039		Gas (mcf)	51620.68
2009	NM	Lea County	35025		Oil (bbl)	51653.74
2008	OK	Harper County	40059		Gas (mcf)	51718.21
2009	WY	Park County	56029		Gas (mcf)	51727
2006	AL	Baldwin County	01003		Gas (mcf)	51807.51
2014	MO	Iron County	29093		Lead Concentrate (tons)	51865.28
2011	MS	Stone County	28131		Gas (mcf)	52091.63
2013	ND	Burke County	38013		Gas (mcf)	52128.08
2010	PA	Forest County	42053		Gas (mcf)	52424
2009	TX	Nueces County	48355		Gas (mcf)	52534.23
2014	OK	Garfield County	40047		Gas (mcf)	52574.05
2010	TX	Nueces County	48355		Gas (mcf)	52579.75
2009	AR	White County	05145		Gas (mcf)	52594.25
2006	MT	Prairie County	30079		Gas (mcf)	52610.97
2007	MO	Iron County	29093		Lead Concentrate (tons)	52718.97
2005	Withheld	Withheld	Withheld		Brine Products (tons)	52765.21
2010	MI	Clare County	26035		Gas (mcf)	52783.96
2008	MT	Toole County	30101		Oil (bbl)	52784.82
2014	TX	San Augustine County	48405		Gas (mcf)	52895.15
2006	ND	Williams County	38105		Oil (bbl)	52980.06
2013	OK	Woods County	40151		Oil (bbl)	53050.09
2009	OK	Le Flore County	40079		Gas (mcf)	53165.52
2008	CO	Delta County	08029		Gas (mcf)	53191.02
2009	NM	McKinley County	35031		Gas (mcf)	53511
2014	NM	McKinley County	35031		Oil (bbl)	53860
2008	KY	Clay County	21051		Gas (mcf)	53919.24
2012	MS	Lamar County	28073		Oil (bbl)	53929.95
2012	MS	Jefferson Davis County	28065		Gas (mcf)	53947.83
2007	MI	Crawford County	26039		Gas (mcf)	53982.44
2009	MI	Kalkaska County	26079		Gas (mcf)	54152.64
2012	LA	Bossier Parish	22015		Oil (bbl)	54157.26
2014	OH	Mahoning County	39099		Gas (mcf)	54232.75
2007	CO	Delta County	08029		Gas (mcf)	54251.79
2009	KS	Hamilton County	20075		Gas (mcf)	54262.04
2010	OK	Le Flore County	40079		Gas (mcf)	54531.46
2014	ND	Divide County	38023		Oil (bbl)	54631.06
2013	OK	Garfield County	40047		Gas (mcf)	54746.49
2014	NM	Rio Arriba County	35039		Gas (mcf)	54967
2008	WV	Pocahontas County	54075		Gas (mcf)	55075.5
2012	CA	Kern County	06029		Gas (mcf)	55175.86
2014	WV	Mingo County	54059		Gas (mcf)	55205.66
2009	Withheld	Withheld	Withheld		Brine Products (tons)	55478
2005	ND	Stark County	38089		Oil (bbl)	55497.31
2005	WY	Crook County	56011		Gas (mcf)	55555.27
2014	TX	San Jacinto County	48407		Gas (mcf)	55713
2006	MS	Wayne County	28153		Oil (bbl)	55743.29
2012	MI	Kalkaska County	26079		Gas (mcf)	55842.07
2011	MI	Crawford County	26039		Gas (mcf)	55918.49
2007	OK	Harper County	40059		Gas (mcf)	55933.43
2006	MO	Iron County	29093		Lead Concentrate (tons)	55977.97
2014	CA	Kings County	06031		Oil (bbl)	56084.24
2010	MT	Dawson County	30021		Gas (mcf)	56187.15
2008	OK	Major County	40093		Oil (bbl)	56286.17
2014	NM	San Juan County	35045		Oil (bbl)	56327
2011	WY	Uinta County	56041		Gas (mcf)	56329.94
2012	OK	Garfield County	40047		Gas (mcf)	56396.3
2009	MS	Wayne County	28153		Oil (bbl)	56402.16
2014	OK	Caddo County	40015		Gas (mcf)	56438.97
2012	TX	San Jacinto County	48407		Oil (bbl)	56540.99
2007	TX	Nacogdoches County	48347		Gas (mcf)	56570.97
2012	WV	Tucker County	54093		Gas (mcf)	56641.83
2011	MI	Kalkaska County	26079		Gas (mcf)	56870.42
2007	MT	Fergus County	30027		Gas (mcf)	56985.5
2012	LA	Terrebonne Parish	22109		Oil (bbl)	57089
2013	WV	Tucker County	54093		Gas (mcf)	57221.28
2010	NV	Eureka County	32011		Oil (bbl)	57260
2012	CA	Kern County	06029		Oil (bbl)	57311.97
2009	MI	Clare County	26035		Gas (mcf)	57343.02
2014	UT	Grand County	49019		Gas (mcf)	57473
2006	KS	Hamilton County	20075		Gas (mcf)	57600.6
2011	MS	Lowndes County	28087		Gas (mcf)	57611.4
2006	WY	Natrona County	56025		Gas (mcf)	57621.5
2012	CO	Baca County	08009		Gas (mcf)	57680.33
2006	KY	Clay County	21051		Gas (mcf)	57695.81
2011	OK	Garfield County	40047		Gas (mcf)	57725.42
2011	WY	Converse County	56009		Oil (bbl)	57818
2008	UT	Duchesne County	49013		Gas (mcf)	57936
2006	LA	East Baton Rouge Parish	22033		Gas (mcf)	58014.21
2008	MI	Clare County	26035		Gas (mcf)	58075.47
2010	MS	Stone County	28131		Gas (mcf)	58223.63
2013	CO	Phillips County	08095		Gas (mcf)	58461
2013	WV	Mingo County	54059		Gas (mcf)	58474.68
2006	CO	Gunnison County	08051		Gas (mcf)	58512
2009	CO	Moffat County	08081		Gas (mcf)	58658
2012	NM	Sandoval County	35043		Oil (bbl)	58890.37
2013	ND	Burke County	38013		Oil (bbl)	59028.93
2009	CO	Mesa County	08077		Gas (mcf)	59158.76
2007	MI	Clare County	26035		Gas (mcf)	59246.24
2008	MT	Carter County	30011		Gas (mcf)	59250.1
2014	CA	Santa Barbara	06083		Gas (mcf)	59322.98
2008	OK	Le Flore County	40079		Gas (mcf)	59401.89
2007	KY	Clay County	21051		Gas (mcf)	59496.94
2010	Withheld	Withheld	Withheld		Phosphate Raw Ore (tons)	59628
2009	MS	Stone County	28131		Gas (mcf)	59655
2008	MS	Chickasaw County	28017		Gas (mcf)	59812
2008	KS	Hamilton County	20075		Gas (mcf)	59847.28
2007	KS	Hamilton County	20075		Gas (mcf)	59875.13
2007	MT	Powder River County	30075		Oil (bbl)	59956.52
2009	AL	Baldwin County	01003		Gas (mcf)	60033.9
2013	NM	Rio Arriba County	35039		Gas (mcf)	60057
2011	LA	Bossier Parish	22015		Oil (bbl)	60064.97
2012	CA	San Luis Obispo County	06079		Gas (mcf)	60133.14
2010	MS	Wayne County	28153		Oil (bbl)	60184.28
2007	NE	Cheyenne County	31033		Oil (bbl)	60297
2014	LA	Terrebonne Parish	22109		Gas (mcf)	60321
2011	UT	Carbon County	49007		Oil (bbl)	60404.62
2014	TX	Houston County	48225		Oil (bbl)	60476
2012	MS	Lowndes County	28087		Gas (mcf)	60599.42
2010	OK	Caddo County	40015		Gas (mcf)	60735.08
2009	MT	Carter County	30011		Gas (mcf)	60903.32
2011	OH	Mahoning County	39099		Gas (mcf)	60911.62
2012	MT	Powder River County	30075		Oil (bbl)	60975.03
2013	Withheld	Withheld	Withheld		Brine Products (tons)	61077
2012	OH	Mahoning County	39099		Gas (mcf)	61094.06
2014	LA	Winn Parish	22127		Gas (mcf)	61230.35
2008	AL	Baldwin County	01003		Gas (mcf)	61346.93
2008	MS	Wilkinson County	28157		Gas (mcf)	61489
2013	LA	Red River Parish	22081		Gas (mcf)	61512.4
2011	MT	Powder River County	30075		Oil (bbl)	61537.64
2008	LA	De Soto Parish	22031		Gas (mcf)	61736.08
2008	MI	Kalkaska County	26079		Gas (mcf)	61855.94
2007	MT	Toole County	30101		Oil (bbl)	61866.94
2005	WY	Sweetwater County	56037		Purge Liquor (tons- equivalent)	61925
2005	Withheld	Withheld	Withheld		Clay (tons)	62138
2012	CO	Jackson County	08057		Oil (bbl)	62195.08
2009	UT	Carbon County	49007		Oil (bbl)	62300.88
2007	ND	Williams County	38105		Oil (bbl)	62391.53
2010	MI	Crawford County	26039		Gas (mcf)	62408
2005	KS	Hamilton County	20075		Gas (mcf)	62436.53
2010	CO	Baca County	08009		Gas (mcf)	62547.73
2006	AL	Covington County	01039		Oil (bbl)	62558.68
2008	MS	Stone County	28131		Gas (mcf)	62679.75
2005	ND	Burke County	38013		Gas (mcf)	62824.47
2012	WV	Mingo County	54059		Gas (mcf)	63018.28
2010	KY	Leslie County	21131		Gas (mcf)	63101.4
2006	OK	Harper County	40059		Gas (mcf)	63193.96
2005	CO	Baca County	08009		Gas (mcf)	63424.56
2007	MT	Carter County	30011		Oil (bbl)	63556.7
2009	MS	Perry County	28111		Oil (bbl)	63638.35
2010	WY	Uinta County	56041		Gas (mcf)	63795.27
2008	MS	Lowndes County	28087		Gas (mcf)	63796.45
2013	OH	Mahoning County	39099		Gas (mcf)	63798.23
2006	OK	Lincoln County	40081		Gas (mcf)	64085.75
2009	CO	Rio Blanco County	08103		Oil (bbl)	64119.5
2009	TX	Galveston County	48167		Oil (bbl)	64206.86
2012	CO	Phillips County	08095		Gas (mcf)	64217
2006	CO	Baca County	08009		Gas (mcf)	64341.51
2012	UT	Carbon County	49007		Oil (bbl)	64365.62
2006	LA	Caddo Parish	22017		Gas (mcf)	64548.17
2014	TX	Freestone County	48161		Gas (mcf)	64596.08
2011	WY	Natrona County	56025		Gas (mcf)	64806.73
2006	MT	Toole County	30101		Oil (bbl)	64821.38
2007	UT	Daggett County	49009		Gas (mcf)	64832.08
2013	CA	San Luis Obispo County	06079		Gas (mcf)	64894.89
2012	UT	Daggett County	49009		Gas (mcf)	64959.49
2010	LA	Bossier Parish	22015		Oil (bbl)	65132.57
2006	CO	Delta County	08029		Gas (mcf)	65223.03
2008	UT	Uintah County	49047		Oil (bbl)	65240
2013	TX	Montague County	48337		Gas (mcf)	65477.05
2013	CA	Santa Barbara	06083		Oil (bbl)	65636.66
2009	OH	Mahoning County	39099		Gas (mcf)	65698.19
2013	UT	Grand County	49019		Oil (bbl)	65744
2007	TX	Galveston County	48167		Oil (bbl)	65781.81
2011	OK	Ellis County	40045		Oil (bbl)	65818.7
2008	ND	Williams County	38105		Oil (bbl)	66122.16
2007	ND	Dunn County	38025		Gas (mcf)	66207.65
2009	UT	Sanpete County	49039		Gas (mcf)	66297
2014	CA	Kings County	06031		Gas (mcf)	66302.66
2007	AL	Baldwin County	01003		Gas (mcf)	66305.47
2012	CA	Santa Barbara	06083		Gas (mcf)	66457.94
2014	MT	Sheridan County	30091		Gas (mcf)	66817.4
2006	NM	Lea County	35025		Brine Barrels (barrels)	66862
2007	UT	Uintah County	49047		Oil (bbl)	66904
2005	WV	Preston County	54077		Gas (mcf)	66904.94
2013	TX	Houston County	48225		Oil (bbl)	66979
2007	Withheld	Withheld	Withheld		Clay (tons)	67014
2013	CA	Santa Barbara	06083		Gas (mcf)	67023.98
2010	MI	Kalkaska County	26079		Gas (mcf)	67115.75
2010	OH	Mahoning County	39099		Gas (mcf)	67126.82
2007	KY	Leslie County	21131		Gas (mcf)	67216.66
2010	MT	Powder River County	30075		Oil (bbl)	67288.01
2009	KY	Leslie County	21131		Gas (mcf)	67323.48
2013	LA	Winn Parish	22127		Gas (mcf)	67447.01
2014	CO	Moffat County	08081		Oil (bbl)	67796
2006	MI	Kalkaska County	26079		Gas (mcf)	67833.44
2013	WY	Niobrara County	56027		Gas (mcf)	67872.55
2007	LA	Webster Parish	22119		Gas (mcf)	67889.29
2009	LA	Bienville Parish	22013		Gas (mcf)	68035.55
2007	AR	Van Buren County	05141		Gas (mcf)	68074.03
2008	KY	Leslie County	21131		Gas (mcf)	68127.98
2010	Withheld	Withheld	Withheld		Brine Products (tons)	68327.81
2006	CO	Mesa County	08077		Gas (mcf)	68375
2009	MT	Powder River County	30075		Oil (bbl)	68597.13
2008	NM	Bernalillo County	35001		Gas (mcf)	68657
2010	OK	Garfield County	40047		Gas (mcf)	68725.14
2005	LA	Vernon Parish	22115		Gas (mcf)	68822.67
