Month,Calendar Year,Fund Type,Land Category,Disbursement Type,State ,County,Commodity,Category,Disbursement
October,2019,U.S. Treasury,Offshore,,,,Oil & Gas,Other Distributions,"5,952,042.31"
October,2019,U.S. Treasury,Offshore,,,,Oil & Gas,Royalties,6.1
October,2019,U.S. Treasury,Offshore,GoMESA,,,Gas,Royalties,"1,398,360.70"
October,2019,U.S. Treasury,Offshore,GoMESA,,,Oil,Royalties,"23,152,446.20"
October,2019,U.S. Treasury,Offshore,GoMESA,,,Oil & Gas,Royalties,"644,896.79"
October,2019,U.S. Treasury,Onshore,,,,,Other Distributions,"-6,921.68"
October,2019,U.S. Treasury,Onshore,,,,,Royalties,"2,799,259.98"
October,2019,U.S. Treasury,Onshore,,,,Clay,Other Distributions,480
October,2019,U.S. Treasury,Onshore,,,,Clay,Royalties,359.65
October,2019,U.S. Treasury,Onshore,,,,Coal,Other Distributions,"-1,005,893.88"
October,2019,U.S. Treasury,Onshore,,,,Coal,Royalties,"4,321,856.25"
October,2019,U.S. Treasury,Onshore,,,,Gas,Other Distributions,-17.08
October,2019,U.S. Treasury,Onshore,,,,Gas,Royalties,"5,604,981.09"
October,2019,U.S. Treasury,Onshore,,,,Geothermal,Other Distributions,"14,287.18"
October,2019,U.S. Treasury,Onshore,,,,Geothermal,Royalties,"345,934.86"
October,2019,U.S. Treasury,Onshore,,,,Gilsonite,Other Distributions,-33.9
October,2019,U.S. Treasury,Onshore,,,,Gilsonite,Royalties,"17,026.11"
October,2019,U.S. Treasury,Onshore,,,,Oil,Other Distributions,"24,414.00"
October,2019,U.S. Treasury,Onshore,,,,Oil,Royalties,"19,689,960.02"
October,2019,U.S. Treasury,Onshore,,,,Oil & Gas,Other Distributions,"536,810.52"
October,2019,U.S. Treasury,Onshore,,,,Oil & Gas,Rents & Bonuses,"-278,592.40"
October,2019,U.S. Treasury,Onshore,,,,Oil & Gas,Royalties,"450,657.31"
October,2019,U.S. Treasury,Onshore,,,,Phosphate,Other Distributions,"1,379.60"
October,2019,U.S. Treasury,Onshore,,,,Phosphate,Royalties,"92,388.49"
October,2019,U.S. Treasury,Onshore,,,,Potassium,Royalties,"59,651.79"
October,2019,U.S. Treasury,Onshore,,,,Sodium,Royalties,"360,783.88"
October,2019,U.S. TreasuryAI,Onshore,,,,Gas,Royalties,"2,583.09"
October,2019,U.S. TreasuryAI,Onshore,,,,Oil,Royalties,301.67
October,2019,U.S. TreasuryAI,Onshore,,,,Oil & Gas,Other Distributions,2.65
October,2019,U.S. TreasuryAI,Onshore,,,,Oil,Royalties,970.06
November,2019,Lease Process Improvement (BLM),Onshore,,,,Coal,Rents & Bonuses," 25,117.50 "
November,2019,Lease Process Improvement (BLM),Onshore,,,,Gilsonite,Rents & Bonuses, 246.75 
November,2019,Lease Process Improvement (BLM),Onshore,,,,Oil & Gas,Rents & Bonuses," 735,388.54 "
November,2019,Lease Process Improvement (BLM),Onshore,,,,Phosphate,Rents & Bonuses," (9,067.00)"
November,2019,Lease Process Improvement (BLM),Onshore,,,,Potassium,Rents & Bonuses, (700.50)
November,2019,Lease Process Improvement (BLM),Onshore,,,,Sodium,Rents & Bonuses, 7.44 
November,2019,Bureau of Land Management,Onshore,,,,Gas,Royalties," 14,319.90 "
November,2019,Bureau of Land Management,Onshore,,,,Oil,Royalties," 52,780.54 "
November,2019,Bureau of Land Management,Onshore,,,,Oil & Gas,Other Distributions," 11,884.46 "
November,2019,Bureau of Ocean Energy Management,Offshore,,,,Oil & Gas,Rents & Bonuses," 7,934,629.80 "
November,2019,Bureau of Safety & Environmental Enforcement,Offshore,,,,,Other Distributions," 1,882,745.58 "
November,2019,Bureau of Safety & Environmental Enforcement,Offshore,,,,Oil & Gas,Rents & Bonuses," 3,400,600.03 "
November,2019,Fish & Wildlife,Onshore,,,,Gas,Royalties," 25,923.63 "
November,2019,Fish & Wildlife,Onshore,,,,Oil,Royalties," 42,722.55 "
November,2019,Fish & Wildlife,Onshore,,,,Oil & Gas,Other Distributions," 7,751.93 "
November,2019,Forest Service,Onshore,,,,Coal,Royalties," 7,588.65 "
November,2019,Forest Service,Onshore,,,,Copper,Royalties," 66,364.18 "
November,2019,Forest Service,Onshore,,,,Gas,Royalties," 992,593.03 "
November,2019,Forest Service,Onshore,,,,Hardrock,Other Distributions, 796.12 
November,2019,Forest Service,Onshore,,,,Hardrock,Rents & Bonuses," (3,445.50)"
November,2019,Forest Service,Onshore,,,,Lead/Zinc,Royalties," 240,749.06 "
November,2019,Forest Service,Onshore,,,,Limestone,Royalties," 3,100.68 "
November,2019,Forest Service,Onshore,,,,Oil,Royalties," 11,607,176.78 "
November,2019,Forest Service,Onshore,,,,Oil & Gas,Other Distributions," (1,500,451.57)"
November,2019,Forest Service,Onshore,,,,Oil & Gas,Rents & Bonuses," 1,097,721.30 "
November,2019,Forest Service,Onshore,,,,Oil & Gas,Royalties, 1.03 
November,2019,Forest Service,Onshore,,,,Quartz,Royalties, 2.63 
November,2019,Land & Water Conservation Fund,Offshore,GoMESA,,,,Rents & Bonuses," (4,950,589.30)"
November,2019,Land & Water Conservation Fund,Offshore,GoMESA,,,Gas,Royalties," 469,120.99 "
November,2019,Land & Water Conservation Fund,Offshore,GoMESA,,,Oil,Royalties," 6,090,164.17 "
November,2019,Land & Water Conservation Fund,Offshore,GoMESA,,,Oil & Gas,Rents & Bonuses," 350,779.16 "
November,2019,Land & Water Conservation Fund,Offshore,GoMESA,,,Oil & Gas,Royalties," (110,495.39)"
November,2019,Native American Tribes & Allottees,Onshore,,,,,Other Distributions," 4,341,801.59 "
November,2019,Native American Tribes & Allottees,Onshore,,,,Coal,Other Distributions, -   
November,2019,Native American Tribes & Allottees,Onshore,,,,Coal,Rents & Bonuses," (32,617.28)"
November,2019,Native American Tribes & Allottees,Onshore,,,,Coal,Royalties," 3,341,606.61 "
November,2019,Native American Tribes & Allottees,Onshore,,,,Gas,Other Distributions," 4,419.00 "
November,2019,Native American Tribes & Allottees,Onshore,,,,Gas,Royalties," 13,687,838.14 "
November,2019,Native American Tribes & Allottees,Onshore,,,,Oil,Other Distributions," (5,153.44)"
November,2019,Native American Tribes & Allottees,Onshore,,,,Oil,Royalties," 80,605,492.27 "
November,2019,Native American Tribes & Allottees,Onshore,,,,Oil & Gas,Other Distributions," (164,026.68)"
November,2019,Native American Tribes & Allottees,Onshore,,,,Oil & Gas,Rents & Bonuses," 209,946.05 "
November,2019,Native American Tribes & Allottees,Onshore,,,,Oil & Gas,Royalties," 89,253.94 "
November,2019,Reclamation Fund,Onshore,,,,Coal,Other Distributions," (5,078,530.87)"
November,2019,Reclamation Fund,Onshore,,,,Coal,Royalties," 13,561,789.78 "
November,2019,Reclamation Fund,Onshore,,,,Gas,Other Distributions," 33,477.17 "
November,2019,Reclamation Fund,Onshore,,,,Gas,Royalties," 19,322,588.82 "
November,2019,Reclamation Fund,Onshore,,,,Gilsonite,Other Distributions," 1,232.40 "
November,2019,Reclamation Fund,Onshore,,,,Gilsonite,Royalties," 58,448.83 "
November,2019,Reclamation Fund,Onshore,,,,Oil,Other Distributions, (136.21)
November,2019,Reclamation Fund,Onshore,,,,Oil,Royalties," 61,986,061.54 "
November,2019,Reclamation Fund,Onshore,,,,Oil & Gas,Other Distributions," 461,284.72 "
November,2019,Reclamation Fund,Onshore,,,,Oil & Gas,Rents & Bonuses," 267,562.20 "
November,2019,Reclamation Fund,Onshore,,,,Oil & Gas,Royalties," 1,602,553.30 "
November,2019,Reclamation Fund,Onshore,,,,Phosphate,Other Distributions," 5,188.80 "
November,2019,Reclamation Fund,Onshore,,,,Phosphate,Royalties," 172,728.19 "
November,2019,Reclamation Fund,Onshore,,,,Potassium,Other Distributions," (11,468.40)"
November,2019,Reclamation Fund,Onshore,,,,Potassium,Royalties," 291,984.89 "
November,2019,Reclamation Fund,Onshore,,,,Sodium,Other Distributions, 0.58 
November,2019,Reclamation Fund,Onshore,,,,Sodium,Royalties," 1,261,039.30 "
November,2019,State,Offshore,8(g),AK,,Oil,Royalties," 93,287.17 "
November,2019,State,Offshore,8(g),AL,,,Royalties," (87,305.36)"
November,2019,State,Offshore,8(g),AL,,Gas,Royalties," 91,063.91 "
November,2019,State,Offshore,8(g),AL,,Oil,Royalties, 9.57 
November,2019,State,Offshore,8(g),AL,,Oil & Gas,Other Distributions," (3,768.12)"
November,2019,State,Offshore,8(g),CA,,Gas,Royalties," 1,354.03 "
November,2019,State,Offshore,8(g),CA,,Oil,Royalties," 126,180.57 "
November,2019,State,Offshore,8(g),CA,,Oil & Gas,Other Distributions, 3.03 
November,2019,State,Offshore,8(g),CA,,Oil & Gas,Royalties, 1.30 
November,2019,State,Offshore,8(g),LA,,,Royalties," (124,665.00)"
November,2019,State,Offshore,8(g),LA,,Gas,Royalties," 85,760.57 "
November,2019,State,Offshore,8(g),LA,,Oil,Other Distributions, (702.12)
November,2019,State,Offshore,8(g),LA,,Oil,Royalties," 128,313.22 "
November,2019,State,Offshore,8(g),LA,,Oil & Gas,Other Distributions," 10,196.29 "
November,2019,State,Offshore,8(g),MS,,,Royalties," 54,695.53 "
November,2019,State,Offshore,8(g),MS,,Gas,Royalties," 2,973.98 "
November,2019,State,Offshore,8(g),TX,,,Royalties," 163,321.68 "
November,2019,State,Offshore,8(g),TX,,Gas,Royalties," 4,470.96 "
November,2019,State,Offshore,8(g),TX,,Oil,Other Distributions, (0.18)
November,2019,State,Offshore,8(g),TX,,Oil,Royalties, 43.61 
November,2019,State,Offshore,8(g),TX,,Oil & Gas,Other Distributions, (414.57)
November,2019,State,Onshore,Geothermal,CA,Imperial County,,Sequestration, (179.28)
November,2019,State,Onshore,Geothermal,CA,Imperial County,Geothermal,Royalties," 3,038.72 "
November,2019,State,Onshore,Geothermal,CA,Inyo County,,Sequestration, (7.51)
November,2019,State,Onshore,Geothermal,CA,Inyo County,Geothermal,Royalties, 127.28 
November,2019,State,Onshore,Geothermal,CA,Lake County,,Sequestration," (3,075.73)"
November,2019,State,Onshore,Geothermal,CA,Lake County,Geothermal,Royalties," 52,131.03 "
November,2019,State,Onshore,Geothermal,CA,Lassen County,,Sequestration, (142.63)
November,2019,State,Onshore,Geothermal,CA,Lassen County,Geothermal,Royalties," 2,417.39 "
November,2019,State,Onshore,Geothermal,CA,Mono County,,Sequestration, (473.60)
November,2019,State,Onshore,Geothermal,CA,Mono County,Geothermal,Royalties," 8,027.20 "
November,2019,State,Onshore,Geothermal,CA,Sonoma County,,Sequestration," (4,768.69)"
November,2019,State,Onshore,Geothermal,CA,Sonoma County,Geothermal,Royalties," 80,825.29 "
November,2019,State,Onshore,Geothermal,CO,Chaffee County,,Sequestration, (35.40)
November,2019,State,Onshore,Geothermal,CO,Chaffee County,Geothermal,Rents & Bonuses, 600.00 
November,2019,State,Onshore,Geothermal,NM,Dona Ana County,,Sequestration, (1.52)
November,2019,State,Onshore,Geothermal,NM,Dona Ana County,Geothermal,Other Distributions, 25.70 
November,2019,State,Onshore,Geothermal,NM,Hidalgo County,,Sequestration, (267.23)
November,2019,State,Onshore,Geothermal,NM,Hidalgo County,Geothermal,Royalties," 4,529.38 "
November,2019,State,Onshore,Geothermal,NV,Churchill County,,Sequestration," (13,821.04)"
November,2019,State,Onshore,Geothermal,NV,Churchill County,Geothermal,Other Distributions, 674.80 
November,2019,State,Onshore,Geothermal,NV,Churchill County,Geothermal,Rents & Bonuses," 123,281.96 "
November,2019,State,Onshore,Geothermal,NV,Churchill County,Geothermal,Royalties," 110,298.20 "
November,2019,State,Onshore,Geothermal,NV,Elko County,,Sequestration, (601.08)
November,2019,State,Onshore,Geothermal,NV,Elko County,Geothermal,Rents & Bonuses," 10,187.75 "
November,2019,State,Onshore,Geothermal,NV,Esmeralda County,,Sequestration, (808.05)
November,2019,State,Onshore,Geothermal,NV,Esmeralda County,Geothermal,Rents & Bonuses," 13,695.75 "
November,2019,State,Onshore,Geothermal,NV,Eureka County,,Sequestration, (58.40)
November,2019,State,Onshore,Geothermal,NV,Eureka County,Geothermal,Rents & Bonuses, 840.75 
November,2019,State,Onshore,Geothermal,NV,Eureka County,Geothermal,Royalties, 149.02 
November,2019,State,Onshore,Geothermal,NV,Humboldt County,,Royalties," 8,614.56 "
November,2019,State,Onshore,Geothermal,NV,Humboldt County,Geothermal,Rents & Bonuses," (13,769.54)"
November,2019,State,Onshore,Geothermal,NV,Humboldt County,Geothermal,Royalties," 5,154.98 "
November,2019,State,Onshore,Geothermal,NV,Lander County,,Sequestration," (1,754.04)"
November,2019,State,Onshore,Geothermal,NV,Lander County,Geothermal,Rents & Bonuses," 1,268.67 "
November,2019,State,Onshore,Geothermal,NV,Lander County,Geothermal,Royalties," 28,460.84 "
November,2019,State,Onshore,Geothermal,NV,Lyon County,,Sequestration, (159.88)
November,2019,State,Onshore,Geothermal,NV,Lyon County,Geothermal,Rents & Bonuses," 1,971.00 "
November,2019,State,Onshore,Geothermal,NV,Lyon County,Geothermal,Royalties, 738.77 
November,2019,State,Onshore,Geothermal,NV,Mineral County,,Royalties, 206.63 
November,2019,State,Onshore,Geothermal,NV,Mineral County,Geothermal,Rents & Bonuses," (7,394.99)"
November,2019,State,Onshore,Geothermal,NV,Mineral County,Geothermal,Royalties," 7,188.36 "
November,2019,State,Onshore,Geothermal,NV,Pershing County,,Sequestration," (1,477.15)"
November,2019,State,Onshore,Geothermal,NV,Pershing County,Geothermal,Rents & Bonuses," 24,962.86 "
November,2019,State,Onshore,Geothermal,NV,Pershing County,Geothermal,Royalties, 73.52 
November,2019,State,Onshore,Geothermal,NV,Washoe County,,Sequestration," (1,304.69)"
November,2019,State,Onshore,Geothermal,NV,Washoe County,Geothermal,Other Distributions," 4,110.00 "
November,2019,State,Onshore,Geothermal,NV,Washoe County,Geothermal,Rents & Bonuses," 16,519.50 "
November,2019,State,Onshore,Geothermal,NV,Washoe County,Geothermal,Royalties," 1,483.85 "
November,2019,State,Onshore,Geothermal,NV,White Pine County,,Sequestration, (177.46)
November,2019,State,Onshore,Geothermal,NV,White Pine County,Geothermal,Rents & Bonuses," 3,007.75 "
November,2019,State,Onshore,Geothermal,UT,Beaver County,,Sequestration, (614.99)
November,2019,State,Onshore,Geothermal,UT,Beaver County,Geothermal,Royalties," 10,423.63 "
November,2019,State,Onshore,Geothermal,UT,Millard County,,Sequestration, (50.49)
November,2019,State,Onshore,Geothermal,UT,Millard County,Geothermal,Royalties, 855.76 
November,2019,State,Onshore,State,AK,,,Royalties," (12,108.81)"
November,2019,State,Onshore,State,AK,,,Sequestration," (124,025.00)"
November,2019,State,Onshore,State,AK,,Gas,Royalties," 454,511.90 "
November,2019,State,Onshore,State,AK,,Oil,Other Distributions," 23,954.30 "
November,2019,State,Onshore,State,AK,,Oil,Royalties," 1,635,718.68 "
November,2019,State,Onshore,State,AK,,Oil & Gas,Rents & Bonuses, 42.61 
November,2019,State,Onshore,State,AL,,,Royalties," (6,046.85)"
November,2019,State,Onshore,State,AL,,Gas,Royalties," 2,366.93 "
November,2019,State,Onshore,State,AL,,Oil,Royalties," 2,564.79 "
November,2019,State,Onshore,State,AL,,Oil & Gas,Other Distributions, 7.61 
November,2019,State,Onshore,State,AL,,Oil & Gas,Rents & Bonuses," 1,097.25 "
November,2019,State,Onshore,State,AL,,Oil & Gas,Royalties, 10.27 
November,2019,State,Onshore,State,AR,,,Royalties, (646.78)
November,2019,State,Onshore,State,AR,,,Sequestration," (2,980.77)"
November,2019,State,Onshore,State,AR,,Gas,Royalties," 41,883.48 "
November,2019,State,Onshore,State,AR,,Hardrock,Other Distributions, (0.70)
November,2019,State,Onshore,State,AR,,Hardrock,Rents & Bonuses, (16.63)
November,2019,State,Onshore,State,AR,,Oil & Gas,Other Distributions," 1,190.08 "
November,2019,State,Onshore,State,AR,,Oil & Gas,Rents & Bonuses," 8,111.36 "
November,2019,State,Onshore,State,AR,,Quartz,Royalties, 0.70 
November,2019,State,Onshore,State,CA,,,Other Distributions, 17.73 
November,2019,State,Onshore,State,CA,,,Royalties," (58,626.23)"
November,2019,State,Onshore,State,CA,,,Sequestration," (169,489.49)"
November,2019,State,Onshore,State,CA,,Gas,Royalties," 53,813.88 "
November,2019,State,Onshore,State,CA,,Geothermal,Royalties," 293,134.18 "
November,2019,State,Onshore,State,CA,,Oil,Royalties," 2,472,293.34 "
November,2019,State,Onshore,State,CA,,Oil & Gas,Other Distributions," 1,965.08 "
November,2019,State,Onshore,State,CA,,Oil & Gas,Rents & Bonuses," 8,334.00 "
November,2019,State,Onshore,State,CA,,Sodium,Other Distributions, 0.25 
November,2019,State,Onshore,State,CA,,Sodium,Rents & Bonuses, 7.45 
November,2019,State,Onshore,State,CA,,Sodium,Royalties," 101,763.41 "
November,2019,State,Onshore,State,CO,,,Other Distributions, 876.66 
November,2019,State,Onshore,State,CO,,,Royalties," (85,628.17)"
November,2019,State,Onshore,State,CO,,,Sequestration," (247,615.06)"
November,2019,State,Onshore,State,CO,,Coal,Other Distributions, (305.56)
November,2019,State,Onshore,State,CO,,Coal,Rents & Bonuses," 1,177.50 "
November,2019,State,Onshore,State,CO,,Coal,Royalties," 533,443.13 "
November,2019,State,Onshore,State,CO,,Gas,Royalties," 722,598.37 "
November,2019,State,Onshore,State,CO,,Geothermal,Rents & Bonuses," 1,200.00 "
November,2019,State,Onshore,State,CO,,Oil,Royalties," 1,293,446.32 "
November,2019,State,Onshore,State,CO,,Oil & Gas,Other Distributions," (340,954.84)"
November,2019,State,Onshore,State,CO,,Oil & Gas,Rents & Bonuses," 28,705.94 "
November,2019,State,Onshore,State,CO,,Oil & Gas,Royalties," 1,945,959.44 "
November,2019,State,Onshore,State,CO,,Sodium,Royalties," 96,346.76 "
November,2019,State,Onshore,State,ID,,,Other Distributions, 21.80 
November,2019,State,Onshore,State,ID,,,Royalties," (4,393.24)"
November,2019,State,Onshore,State,ID,,,Sequestration," (12,702.13)"
November,2019,State,Onshore,State,ID,,Oil & Gas,Rents & Bonuses," 2,692.50 "
November,2019,State,Onshore,State,ID,,Phosphate,Other Distributions," 6,486.00 "
November,2019,State,Onshore,State,ID,,Phosphate,Rents & Bonuses," (5,427.00)"
November,2019,State,Onshore,State,ID,,Phosphate,Royalties," 215,910.27 "
November,2019,State,Onshore,State,IL,,,Sequestration, (383.15)
November,2019,State,Onshore,State,IL,,Oil,Royalties," 6,494.03 "
November,2019,State,Onshore,State,KS,,,Royalties, (947.54)
November,2019,State,Onshore,State,KS,,,Sequestration," (2,739.32)"
November,2019,State,Onshore,State,KS,,Gas,Royalties," 18,493.12 "
November,2019,State,Onshore,State,KS,,Oil,Royalties," 26,944.77 "
November,2019,State,Onshore,State,KS,,Oil & Gas,Other Distributions, (102.37)
November,2019,State,Onshore,State,KS,,Oil & Gas,Rents & Bonuses," 2,037.50 "
November,2019,State,Onshore,State,KS,,Oil & Gas,Royalties, 3.73 
November,2019,State,Onshore,State,KY,,,Sequestration, (47.64)
November,2019,State,Onshore,State,KY,,Gas,Royalties, 204.11 
November,2019,State,Onshore,State,KY,,Hardrock,Other Distributions, 0.35 
November,2019,State,Onshore,State,KY,,Hardrock,Rents & Bonuses, 0.11 
November,2019,State,Onshore,State,KY,,Limestone,Royalties, 1.38 
November,2019,State,Onshore,State,KY,,Oil & Gas,Other Distributions, 394.42 
November,2019,State,Onshore,State,KY,,Oil & Gas,Rents & Bonuses, 207.00 
November,2019,State,Onshore,State,LA,,,Other Distributions, 14.73 
November,2019,State,Onshore,State,LA,,,Royalties," (4,167.96)"
November,2019,State,Onshore,State,LA,,,Sequestration," (19,490.55)"
November,2019,State,Onshore,State,LA,,Gas,Royalties," 235,248.75 "
November,2019,State,Onshore,State,LA,,Oil,Royalties," 49,277.63 "
November,2019,State,Onshore,State,LA,,Oil & Gas,Other Distributions," 49,706.49 "
November,2019,State,Onshore,State,LA,,Oil & Gas,Rents & Bonuses, 268.52 
November,2019,State,Onshore,State,MI,,,Royalties, (108.89)
November,2019,State,Onshore,State,MI,,,Sequestration, (314.79)
November,2019,State,Onshore,State,MI,,Gas,Royalties," 3,639.76 "
November,2019,State,Onshore,State,MI,,Oil,Royalties, 528.16 
November,2019,State,Onshore,State,MI,,Oil & Gas,Other Distributions," 1,276.47 "
November,2019,State,Onshore,State,MO,,,Sequestration," (6,039.89)"
